Description,Category
"An open source, AJAX implementation of the VirtualBox user interface written in PHP. As a modern web interface, it allows you to access and control remote VirtualBox instances. phpVirtualBox is designed to allow users to administer VirtualBox in a headless environment - mirroring the VirtualBox GUI through its web interface.

I develop phpVirtualBox in my spare time, free of charge. If you find this program useful, I ask that you please donate.

Thank you!
-- IanAn open source, AJAX implementation of the VirtualBox user interface written in PHP. As a modern web interface, it allows you to access and control remote VirtualBox instances. phpVirtualBox is designed to allow users to administer VirtualBox in a headless environment - mirroring the VirtualBox GUI through its web interface.

I develop phpVirtualBox in my spare time, free of charge. If you find this program useful, I ask that you please donate.

Thank you!
-- Ian","Categories
Virtual Machine"
"Projects joined MinGW-W64, and the new builds will be available on the MinGW-W64(https://sourceforge.net/projects/mingw-w64) site.Projects joined MinGW-W64, and the new builds will be available on the MinGW-W64(https://sourceforge.net/projects/mingw-w64) site.","Categories
Debuggers, Compilers, Cross Compilers"
"Windows hooker - intercepts system calls to make Win32 programs run in a window, to enhance application compatibility, to enhance video modes, to stretch timing and emulate CD disk data and audio tracks. It is typically very useful to run old Windows games.Windows hooker - intercepts system calls to make Win32 programs run in a window, to enhance application compatibility, to enhance video modes, to stretch timing and emulate CD disk data and audio tracks. It is typically very useful to run old Windows games.","Categories
User Interface (UI), Presentation"
"PMD is a source code analyzer. It finds common programming flaws like unused variables, empty catch blocks, unnecessary object creation, and so forth. It supports Salesforce.com Apex, Java, JavaScript, XML, XSL.

Additionally it includes CPD, the copy-paste-detector. CPD finds duplicated code in Java, C, C++, C#, PHP, Ruby, Fortran, JavaScript, Matlab, Swift.

You can fork us on https://github.com/pmdPMD is a source code analyzer. It finds common programming flaws like unused variables, empty catch blocks, unnecessary object creation, and so forth. It supports Salesforce.com Apex, Java, JavaScript, XML, XSL.

Additionally it includes CPD, the copy-paste-detector. CPD finds duplicated code in Java, C, C++, C#, PHP, Ruby, Fortran, JavaScript, Matlab, Swift.

You can fork us on https://github.com/pmd","Categories
Software Development, Source Code Analysis"
"Freemat is an interpreted, matrix-oriented development environment for engineering and scientific applications, similar to the commercial package MATLAB. Freemat provides visualization, image manipulation, and plotting as well as parallel programming.Freemat is an interpreted, matrix-oriented development environment for engineering and scientific applications, similar to the commercial package MATLAB. Freemat provides visualization, image manipulation, and plotting as well as parallel programming.","Categories
Interpreters, Data Visualization, Mathematics, Information Analysis"
IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.IKVM.NET is a JVM for the Microsoft .NET Framework and Mono. It can both dynamically run Java classes and can be used to convert Java jars into .NET assemblies. It also includes a port of the OpenJDK class libraries to .NET.,"Categories
Frameworks, Compilers, Emulators"
"Win32++ is a C++ library used to build windows applications. It is a simple, open source alternative to MFC. Win32++ supports the C++ compilers from GNU and Microsoft. It is an ideal starting point for anyone learning to program for windows, but also caters for the needs of professional developers.Win32++ is a C++ library used to build windows applications. It is a simple, open source alternative to MFC. Win32++ supports the C++ compilers from GNU and Microsoft. It is an ideal starting point for anyone learning to program for windows, but also caters for the needs of professional developers.","Categories
Frameworks, Libraries"
"JFreeChart is a free (LGPL) chart library for the Java(tm) platform. It supports bar charts, pie charts, line charts, time series charts, scatter plots, histograms, simple Gantt charts, Pareto charts, bubble plots, dials, thermometers and more.

*** JFreeChart has moved to GitHub: https://github.com/jfree/jfreechart ***JFreeChart is a free (LGPL) chart library for the Java(tm) platform. It supports bar charts, pie charts, line charts, time series charts, scatter plots, histograms, simple Gantt charts, Pareto charts, bubble plots, dials, thermometers and more.

*** JFreeChart has moved to GitHub: https://github.com/jfree/jfreechart ***","Categories
User Interface (UI), Presentation, Data Visualization, Charting Libraries"
"Code::Blocks is a free, open-source, cross-platform C, C++ and Fortran IDE built to meet the most demanding needs of its users. It is designed to be very extensible and fully configurable.

Finally, an IDE with all the features you need, having a consistent look, feel and operation across platforms.

Built around a plugin framework, Code::Blocks can be extended with plugins. Any kind of functionality can be added by installing/coding a plugin. For instance, compiling and debugging functionality is already provided by plugins!

We hope you enjoy using Code::Blocks!

The Code::Blocks TeamCode::Blocks is a free, open-source, cross-platform C, C++ and Fortran IDE built to meet the most demanding needs of its users. It is designed to be very extensible and fully configurable.

Finally, an IDE with all the features you need, having a consistent look, feel and operation across platforms.

Built around a plugin framework, Code::Blocks can be extended with plugins. Any kind of functionality can be added by installing/coding a plugin. For instance, compiling and debugging functionality is already provided by plugins!

We hope you enjoy using Code::Blocks!

The Code::Blocks Team","Categories
Integrated Development Environments (IDE), Build Tools, User Interface (UI)"
"PHP QR Code is open source (LGPL) library for generating QR Code, 2-dimensional barcode. Based on libqrencode C library, provides API for creating QR Code barcode images (PNG, JPEG thanks to GD2). Implemented purely in PHP.PHP QR Code is open source (LGPL) library for generating QR Code, 2-dimensional barcode. Based on libqrencode C library, provides API for creating QR Code barcode images (PNG, JPEG thanks to GD2). Implemented purely in PHP.","Categories
HTML/XHTML, Usability"
"Ajax+Mobile Java Web framework. With 200+ Ajax components and event-driven, Ajax/RIA apps are as effortless and rich as desktop apps and HTML/XUL pages. Support JSP/JSF/JavaEE/Spring, Ajax Push and Client-fusion; also Java/Groovy/Python/JavaScript.Ajax+Mobile Java Web framework. With 200+ Ajax components and event-driven, Ajax/RIA apps are as effortless and rich as desktop apps and HTML/XUL pages. Support JSP/JSF/JavaEE/Spring, Ajax Push and Client-fusion; also Java/Groovy/Python/JavaScript.","Categories
Browsers, User Interface (UI), AJAX, Web Development Frameworks"
"Snap7, through three specialized components: Client and the inedited Server and Partner, allows you to definitively integrate your PC based systems into a PLC automation chain.

Designed to transfer large amounts of hi-speed data in industrial facilities, it scales easily, down to small Linux Arm boards such as Raspberry PI.

Hi level object oriented wrappers are provided, currently C/C++, .NET/Mono, Pascal, LabVIEW, Python with many source code examples.

Very easy to use, a full working server example is not bigger than the “Hello world”.

Many projects/makefiles are ready to run to easily rebuild Snap7 in any platform without the need of be a C++ guru.

Very detailed documentation provided.Snap7, through three specialized components: Client and the inedited Server and Partner, allows you to definitively integrate your PC based systems into a PLC automation chain.

Designed to transfer large amounts of hi-speed data in industrial facilities, it scales easily, down to small Linux Arm boards such as Raspberry PI.

Hi level object oriented wrappers are provided, currently C/C++, .NET/Mono, Pascal, LabVIEW, Python with many source code examples.

Very easy to use, a full working server example is not bigger than the “Hello world”.

Many projects/makefiles are ready to run to easily rebuild Snap7 in any platform without the need of be a C++ guru.

Very detailed documentation provided.","Categories
Communications, Software Development, HMI"
"DirectX-powered game creator. Easy to use event-based logic with no programming. Drag and drop interface. Includes shaders, physics, layers, debugger and built in behaviors.DirectX-powered game creator. Easy to use event-based logic with no programming. Drag and drop interface. Includes shaders, physics, layers, debugger and built in behaviors.","Categories
Software Development"
"MadEdit is a Cross-Platform Text/Hex Editor written in C++&wxWidgets. MadEdit can edit files in Text/Column/Hex modes, and supports many useful functions e.g. SyntaxHighlightings, WordWrap, Encodings(UTF8/16/32,Big5,GBK...) and WordCount.MadEdit is a Cross-Platform Text/Hex Editor written in C++&wxWidgets. MadEdit can edit files in Text/Column/Hex modes, and supports many useful functions e.g. SyntaxHighlightings, WordWrap, Encodings(UTF8/16/32,Big5,GBK...) and WordCount.","Categories
Text Editors, Software Development"
"Process Hacker is a free and open source process viewer. This multi-purpose tool will assist you with debugging, malware detection and system monitoring.Process Hacker is a free and open source process viewer. This multi-purpose tool will assist you with debugging, malware detection and system monitoring.","Categories
Security, Software Development, Systems Administration"
"Static analysis of C/C++ code. Checks for: memory leaks, mismatching allocation-deallocation, buffer overrun, and many more. The goal is 0% false positives. See http://cppcheck.sourceforge.net for more information.Static analysis of C/C++ code. Checks for: memory leaks, mismatching allocation-deallocation, buffer overrun, and many more. The goal is 0% false positives. See http://cppcheck.sourceforge.net for more information.","Categories
QA Automation, Source Code Analysis"
"WinMerge is a Windows tool for visual difference display and merging, for both files and directories. It is highly useful for determining what has changed between file versions, and then merging those changes. WinMerge has Unicode support, Flexible syntax coloring editor, Visual SourceSafe integration, and Windows Shell integration. Regexp filtering for filenames and lines. Side-by-side line difference and highlights differences inside lines. A file map shows the overall file differences in a location pane. The user interface is translated into several languages.WinMerge is a Windows tool for visual difference display and merging, for both files and directories. It is highly useful for determining what has changed between file versions, and then merging those changes. WinMerge has Unicode support, Flexible syntax coloring editor, Visual SourceSafe integration, and Windows Shell integration. Regexp filtering for filenames and lines. Side-by-side line difference and highlights differences inside lines. A file map shows the overall file differences in a location pane. The user interface is translated into several languages.","Categories
Version Control, File Managers"
WhiteStarUML is a fork of StarUML 5.0 providing a number of bug fixes and improving compatibility with modern operating systems.WhiteStarUML is a fork of StarUML 5.0 providing a number of bug fixes and improving compatibility with modern operating systems.,"Categories
UML, Computer-Aided Software Engineering (CASE)"
"Importer library to import assets from different common 3D file formats such as Collada, Blend, Obj, X, 3DS, LWO, MD5, MD2, MD3, MDL, MS3D and a lot of other formats. The data is stored in an own in-memory data-format, which can be easily processed.

www.open3mod.com/ is a 3D model viewer and exporter based on Assimp that is also Open Source.Importer library to import assets from different common 3D file formats such as Collada, Blend, Obj, X, 3DS, LWO, MD5, MD2, MD3, MDL, MS3D and a lot of other formats. The data is stored in an own in-memory data-format, which can be easily processed.

www.open3mod.com/ is a 3D model viewer and exporter based on Assimp that is also Open Source.","Categories
3D Modeling, Image Viewers, Libraries"
"SWIG is a software development tool that connects programs written in C and C++ with a variety of high-level programming languages. SWIG is used with different types of target languages including common scripting languages such as Javascript, Perl, PHP, Python, Tcl and Ruby. The list of supported languages also includes non-scripting languages such as C#, D, Go language, Java, Lua, OCaml, Octave, R and Scilab. Also several interpreted and compiled Scheme implementations (Guile, MzScheme/Racket) are supported. SWIG is most commonly used to create high-level interpreted or compiled programming environments, user interfaces, and as a tool for testing and prototyping C/C++ software. SWIG is typically used to parse C/C++ interfaces and generate the 'glue code' required for the above target languages to call into the C/C++ code. SWIG can also export its parse tree in the form of XML.SWIG is a software development tool that connects programs written in C and C++ with a variety of high-level programming languages. SWIG is used with different types of target languages including common scripting languages such as Javascript, Perl, PHP, Python, Tcl and Ruby. The list of supported languages also includes non-scripting languages such as C#, D, Go language, Java, Lua, OCaml, Octave, R and Scilab. Also several interpreted and compiled Scheme implementations (Guile, MzScheme/Racket) are supported. SWIG is most commonly used to create high-level interpreted or compiled programming environments, user interfaces, and as a tool for testing and prototyping C/C++ software. SWIG is typically used to parse C/C++ interfaces and generate the 'glue code' required for the above target languages to call into the C/C++ code. SWIG can also export its parse tree in the form of XML.","Categories
Code Generators, Compilers"
"EclEmma is a free Java code coverage tool for Eclipse, available under the Eclipse Public License. It brings code coverage analysis directly into the Eclipse workbench.

The EclEmma project is also the home of the JaCoCo code coverage library which is the technical back-end for EclEmma and also has integrations with many other build and software quality tools.EclEmma is a free Java code coverage tool for Eclipse, available under the Eclipse Public License. It brings code coverage analysis directly into the Eclipse workbench.

The EclEmma project is also the home of the JaCoCo code coverage library which is the technical back-end for EclEmma and also has integrations with many other build and software quality tools.","Categories
Software Testing, QA Automation"
"CppCMS is the web development framework written in C++, that is aimed on development of high performance web application. It uses different web APIs, most noticably FastCGI, as a web layer and various databases as a storage backed.CppCMS is the web development framework written in C++, that is aimed on development of high performance web application. It uses different web APIs, most noticably FastCGI, as a web layer and various databases as a storage backed.","Categories
CGI Scripts, Frameworks, Web Development Frameworks"
"Gammu is a cellular manager for mobile phones/modems. It contains libraries and functions for ringtones,logos,phonebook,SMS,etc. (used by external software), a command line version (with backup/restore) and SMS gateway (with MySQL and PostgreSQL suppGammu is a cellular manager for mobile phones/modems. It contains libraries and functions for ringtones,logos,phonebook,SMS,etc. (used by external software), a command line version (with backup/restore) and SMS gateway (with MySQL and PostgreSQL supp","Categories
Telephony, Scheduling, Software Development, Hardware"
CruiseControl.NET is an automated continuous integration server for the .NET platform. It is a C# port of CruiseControl for Java.CruiseControl.NET is an automated continuous integration server for the .NET platform. It is a C# port of CruiseControl for Java.,"Categories
Build Tools, CI/CD"
"Windows Template Library (WTL) is a C++ library for developing Windows applications and UI components. It extends ATL (Active Template Library) and provides a set of classes for controls, dialogs, frame windows, GDI objects, and more.Windows Template Library (WTL) is a C++ library for developing Windows applications and UI components. It extends ATL (Active Template Library) and provides a set of classes for controls, dialogs, frame windows, GDI objects, and more.","Categories
Software Development"
"SDCC is a retargettable, optimizing standard C (ANSI C89 / ISO C90, ISO C99, ISO C11 / C17) compiler that targets a growing list of architectures STM8, MCS-51, DS390, HC08, S08, Z80, Z180, Rabbit, SM83, eZ80 in Z80 mode, Z80N, TLCS-90, Padauk PDK13 and PDk14 microprocessors. There also is incomplete support for the Microchip PIC16 and PIC18 and the Padauk PDK13 and MOS 6502.SDCC is a retargettable, optimizing standard C (ANSI C89 / ISO C90, ISO C99, ISO C11 / C17) compiler that targets a growing list of architectures STM8, MCS-51, DS390, HC08, S08, Z80, Z180, Rabbit, SM83, eZ80 in Z80 mode, Z80N, TLCS-90, Padauk PDK13 and PDk14 microprocessors. There also is incomplete support for the Microchip PIC16 and PIC18 and the Padauk PDK13 and MOS 6502.","Categories
Compilers, Cross Compilers"
"This repository is no longer maintained and is kept for archival purposes. See https://invent.kde.org/sdk/kdiff3 for the newest code and https://download.kde.org/stable/kdiff3/ for release bundles. All bugs should be filed at bugs.kde.org.

KDiff3 is a graphical text difference analyzer for up to 3 input files, provides character-by-character analysis and a text merge tool with integrated editor. It can also compare and merge directories. Platform-independant.This repository is no longer maintained and is kept for archival purposes. See https://invent.kde.org/sdk/kdiff3 for the newest code and https://download.kde.org/stable/kdiff3/ for release bundles. All bugs should be filed at bugs.kde.org.

KDiff3 is a graphical text difference analyzer for up to 3 input files, provides character-by-character analysis and a text merge tool with integrated editor. It can also compare and merge directories. Platform-independant.","Categories
Text Processing, Version Control"
"An open-source x64/x32 debugger for windows.

Development is done on GitHub (https://github.com/x64dbg/x64dbg). Daily snapshots are uploaded here, snapshots for every commit can be found on http://releases.x64dbg.comAn open-source x64/x32 debugger for windows.

Development is done on GitHub (https://github.com/x64dbg/x64dbg). Daily snapshots are uploaded here, snapshots for every commit can be found on http://releases.x64dbg.com","Categories
Security, Debuggers"
A Graphical Developement Environment based on a Basic Interpreter with object extensions.A Graphical Developement Environment based on a Basic Interpreter with object extensions.,"Categories
Object Oriented, Interpreters, User Interface (UI)"
User contributed components that extends the functionality of NHibernate. More information in the wiki: http://www.nhforge.org/wikis/. Development List: http://groups.google.com/group/nhcdevsUser contributed components that extends the functionality of NHibernate. More information in the wiki: http://www.nhforge.org/wikis/. Development List: http://groups.google.com/group/nhcdevs,"Categories
Database, Code Generators, Search"
"Uniform Server is a free lightweight WAMP server solution for Windows.
Build using a modular design approach, it includes the latest versions of Apache, MySQL or MariaDB, PHP (with version switching), phpMyAdmin or Adminer.

No installation required! No registry dust! Just unpack and fire up!

-------
Note: The latest version of Uniform Server requires a **64-bit version** of Windows.
-------Uniform Server is a free lightweight WAMP server solution for Windows.
Build using a modular design approach, it includes the latest versions of Apache, MySQL or MariaDB, PHP (with version switching), phpMyAdmin or Adminer.

No installation required! No registry dust! Just unpack and fire up!

-------
Note: The latest version of Uniform Server requires a **64-bit version** of Windows.
-------","Categories
Database Engines/Servers, HTTP Servers, Web Development"
NOTE: We're moving! See adempiere.net for more info. ADempiere Business Suite is a fully functional ERP/CRM/MFG/SCM/POS system suitable for large enterprise adoption. The software is fully open source and supported by an international community of developers and system experts.NOTE: We're moving! See adempiere.net for more info. ADempiere Business Suite is a fully functional ERP/CRM/MFG/SCM/POS system suitable for large enterprise adoption. The software is fully open source and supported by an international community of developers and system experts.,"Categories
ERP, Accounting, Object Oriented"
"Great Cow BASIC is an open-source BASIC compiler for 8 bit Microchip PIC and Atmel AVR microcontrollers. Also included in the project is Great Cow Graphical BASIC, an icon based editor for GCBASIC programs.

The latest release is December 2022. This is the most complete toolchain to create and program 8-bit PIC, AVR and LGT microcontrollers.

We have added new capabilities that make Great Cow BASIC the easiest tool set available - supporting over 1300's microcontrollers with tools to make this fun and simple.

Please see the download section for your options. We have a Graphical IDE and textual IDE, we have just the compiler and we have a minimal install - it is your choice.

Please see the homepage here: http://gcbasic.sourceforge.net and also see http://gcbasic.sourceforge.net/download.html for other Great Cow Basic download options.Great Cow BASIC is an open-source BASIC compiler for 8 bit Microchip PIC and Atmel AVR microcontrollers. Also included in the project is Great Cow Graphical BASIC, an icon based editor for GCBASIC programs.

The latest release is December 2022. This is the most complete toolchain to create and program 8-bit PIC, AVR and LGT microcontrollers.

We have added new capabilities that make Great Cow BASIC the easiest tool set available - supporting over 1300's microcontrollers with tools to make this fun and simple.

Please see the download section for your options. We have a Graphical IDE and textual IDE, we have just the compiler and we have a minimal install - it is your choice.

Please see the homepage here: http://gcbasic.sourceforge.net and also see http://gcbasic.sourceforge.net/download.html for other Great Cow Basic download options.","Categories
Code Generators, Compilers, Robotics"
"A java GUI-Less browser, which allows high-level manipulation of web pages, such as filling forms and clicking links; just getPage(url), find a hyperlink, click() and you have all the HTML, JavaScript, and Ajax are automatically processed.A java GUI-Less browser, which allows high-level manipulation of web pages, such as filling forms and clicking links; just getPage(url), find a hyperlink, click() and you have all the HTML, JavaScript, and Ajax are automatically processed.","Categories
Software Testing"
A static analysis tool to find bugs in Java programs.A static analysis tool to find bugs in Java programs.,"Categories
Software Development"
"tkdiff is a graphical front end to the diff program. It provides a side-by-side view of the differences between two text files, along with several innovative features such as diff bookmarks, a graphical map of differences for quick navigation, and a facility for slicing diff regions to achieve exactly the merge output desired.tkdiff is a graphical front end to the diff program. It provides a side-by-side view of the differences between two text files, along with several innovative features such as diff bookmarks, a graphical map of differences for quick navigation, and a facility for slicing diff regions to achieve exactly the merge output desired.","Categories
Source Code Analysis, Code Review, Diff Tools"
The JTS Topology Suite is an API for modelling and manipulating 2-dimensional linear geometry. It provides numerous geometric predicates and functions. JTS conforms to the Simple Features Specification for SQL published by the Open GIS Consortium.The JTS Topology Suite is an API for modelling and manipulating 2-dimensional linear geometry. It provides numerous geometric predicates and functions. JTS conforms to the Simple Features Specification for SQL published by the Open GIS Consortium.,"Categories
Algorithms, Mathematics, GIS"
wxDev-C++ is an opensource wxWidgets Dialog designer that mimics the Delphi/Borland C++ Builder designer.wxDev-C++ is an opensource wxWidgets Dialog designer that mimics the Delphi/Borland C++ Builder designer.,"Categories
Integrated Development Environments (IDE), Dynamic Content, Software Development"
"Concrete CMS (formerly concrete5) is an Open Source Content Management System for teams. You can have the best of both worlds and run a secure website your content contributors will love using with Concrete CMS.

The user experience is built around in-context editing, it’s as easy to use as a word processor.
You'll spend less time training people, and less time having to fix things yourself. As an open source framework you can build complex applications as features like permissions, workflow, file management, calendar, forms, SEO and so much more are built right in. A marketplace of add-ons & themes and active community can help you finish building an amazing product using Concrete CMS.Concrete CMS (formerly concrete5) is an Open Source Content Management System for teams. You can have the best of both worlds and run a secure website your content contributors will love using with Concrete CMS.

The user experience is built around in-context editing, it’s as easy to use as a word processor.
You'll spend less time training people, and less time having to fix things yourself. As an open source framework you can build complex applications as features like permissions, workflow, file management, calendar, forms, SEO and so much more are built right in. A marketplace of add-ons & themes and active community can help you finish building an amazing product using Concrete CMS.","Categories
Frameworks, Content Management Systems (CMS), Blogging"
Maintaining a GnuWin32.sourceforge.net package archive: Automatic download and installation of the newest binary and documentation GnuWin32 packages.Maintaining a GnuWin32.sourceforge.net package archive: Automatic download and installation of the newest binary and documentation GnuWin32 packages.,"Categories
Office/Business, Desktop Environment, Build Tools"
"Castle aspires to simplify the development of enterprise and web applications. Offering a set of tools (working together or indepedently) and integration with other open source projects, Castle helps you get more done with less code.Castle aspires to simplify the development of enterprise and web applications. Offering a set of tools (working together or indepedently) and integration with other open source projects, Castle helps you get more done with less code.","Categories
Frameworks, Object Oriented"
"Notepad++ plugins is a collection of tools which plays a role of completion for Notepad++. This project contains Explorer, Function List, Hex Editor, Spell Checker and a console program NppExec. Other plugin developers are invited to share their projectsNotepad++ plugins is a collection of tools which plays a role of completion for Notepad++. This project contains Explorer, Function List, Hex Editor, Spell Checker and a console program NppExec. Other plugin developers are invited to share their projects","Categories
Text Editors, Software Development"
"Free video screencam tutorials for Eclipse and Java. Includes ""Eclipse and Java for Total Beginners"", ""Using the Eclipse Workbench"", ""Introducing Persistence"", and ""Using the Debugger"". Intended for beginning and intermediate users and programmer. You can view the Total Beginners tutorials on Youtube at https://www.youtube.com/playlist?list=PLv6UtFrA7VEu4PtzJaGHHSeZBi6mdJtwv.

You can read descriptions and download all of the tutorials at http://eclipsetutorial.sourceforge.net.Free video screencam tutorials for Eclipse and Java. Includes ""Eclipse and Java for Total Beginners"", ""Using the Eclipse Workbench"", ""Introducing Persistence"", and ""Using the Debugger"". Intended for beginning and intermediate users and programmer. You can view the Total Beginners tutorials on Youtube at https://www.youtube.com/playlist?list=PLv6UtFrA7VEu4PtzJaGHHSeZBi6mdJtwv.

You can read descriptions and download all of the tutorials at http://eclipsetutorial.sourceforge.net.","Categories
Frameworks, Documentation, Object Oriented"
.NET port of the excellent Java Hibernate which provides Object/Relational mapping to persist objects in a relational database..NET port of the excellent Java Hibernate which provides Object/Relational mapping to persist objects in a relational database.,"Categories
Database, Frameworks"
