Description,Category
"orDrumbox is a free drum machine software, pattern oriented designed to be as creative as possible with unusual features : auto-composition, polyrhythms, arpeggiator, automatic sounds/track matching , custom softsynths, lowfi rendering, audio filters, midi .orDrumbox is a free drum machine software, pattern oriented designed to be as creative as possible with unusual features : auto-composition, polyrhythms, arpeggiator, automatic sounds/track matching , custom softsynths, lowfi rendering, audio filters, midi .","Categories
Audio Editing, MIDI, Sound Synthesis"
"A collection of tools and scripts for processing images and video from attached USB and FireWire webcams on Mac OS X. To start things off, there is a command-line tool for capturing webcam images.A collection of tools and scripts for processing images and video from attached USB and FireWire webcams on Mac OS X. To start things off, there is a command-line tool for capturing webcam images.","Categories
Video Capture, Command Line Tools"
"CD recording in DAO mode, console and Gnome based application.CD recording in DAO mode, console and Gnome based application.","Categories
Archiving, CD Audio"
"Common Music (CM) is a real-time music composition system implemented in JUCE/C++ and Scheme. It generates musical output via MIDI, OSC, CLM, FOMUS and CSOUND. Its user application is called GRACE (Graphical Real-time Algorithmic Composition Environment)Common Music (CM) is a real-time music composition system implemented in JUCE/C++ and Scheme. It generates musical output via MIDI, OSC, CLM, FOMUS and CSOUND. Its user application is called GRACE (Graphical Real-time Algorithmic Composition Environment)","Categories
Sound/Audio, MIDI, Music Composition"
"xine is a free multimedia player. It plays back CDs, DVDs, BluRays and VCDs. It also decodes multimedia files like AVI, MOV, WMV, and MP3 from local disk drives, and displays multimedia streamed over the Internet.xine is a free multimedia player. It plays back CDs, DVDs, BluRays and VCDs. It also decodes multimedia files like AVI, MOV, WMV, and MP3 from local disk drives, and displays multimedia streamed over the Internet.","Categories
Media Players"
"A program made for easy managing Ultrastar Deluxe files, file manager, manage and download songs, mp3s, covers, backgrounds, videos ***While development stopped in 2009, it still works on Vista and Win7***A program made for easy managing Ultrastar Deluxe files, file manager, manage and download songs, mp3s, covers, backgrounds, videos ***While development stopped in 2009, it still works on Vista and Win7***","Categories
Games/Entertainment, Audio Editing, MP3"
The Online Resource for Thai PHP-Nukers!The Online Resource for Thai PHP-Nukers!,"Categories
Video"
"A audio player can rolled display lyrics while playing a music for Linux. This player uses javazoom decoder as the core decoder. All these base on Java, interface with SWT implemented.(Linux + Java)A audio player can rolled display lyrics while playing a music for Linux. This player uses javazoom decoder as the core decoder. All these base on Java, interface with SWT implemented.(Linux + Java)","Categories
Players, Audio Conversion, Audio Analysis"
Freekode is an open source multi platform implementation of the OpenKODE 1.0 Specification.Freekode is an open source multi platform implementation of the OpenKODE 1.0 Specification.,"Categories
Games/Entertainment, Frameworks, Multimedia"
"Loki Render allows you to create your own render farm, serving Blender render jobs to a group of computers. Loki is easy to setup and runs on Linux, Windows or Mac, making it a quick and flexible distributed network rendering solution!Loki Render allows you to create your own render farm, serving Blender render jobs to a group of computers. Loki is easy to setup and runs on Linux, Windows or Mac, making it a quick and flexible distributed network rendering solution!","Categories
Distributed Computing, 3D Modeling, 3D Rendering"
"GLC_Player is a OpenGL Open Source 3D viewer used to view 3d models (COLLADA, 3DXML, OBJ 3DS STL OFF COFF Format) and to navigate easily in these models.GLC_Player is a OpenGL Open Source 3D viewer used to view 3d models (COLLADA, 3DXML, OBJ 3DS STL OFF COFF Format) and to navigate easily in these models.","Categories
3D Rendering, Image Viewers"
"Mjpeg tools is a suite of programs which support video capture, editing, playback, and compression to MPEG of MJPEG video. Edit, play and compression software is hardware independent. Capture supports MJPEG hardware (Buz,DC10+ etc). and V4l2 devices.Mjpeg tools is a suite of programs which support video capture, editing, playback, and compression to MPEG of MJPEG video. Edit, play and compression software is hardware independent. Capture supports MJPEG hardware (Buz,DC10+ etc). and V4l2 devices.","Categories
Video Converters, Non-Linear Editor, Video Capture"
"AJAX-based web-frontend for the Music Player Daemon (MPD). RelaXX includes features like keyboard-control, drag and drop, context-menus, sortable tracklists and more using JavaScript. Can be used as a public jukebox for MP3 or OGG. The server uses PHP.AJAX-based web-frontend for the Music Player Daemon (MPD). RelaXX includes features like keyboard-control, drag and drop, context-menus, sortable tracklists and more using JavaScript. Can be used as a public jukebox for MP3 or OGG. The server uses PHP.","Categories
Streaming, MP3, Home Theater PC"
PC based active loudspeaker crossover. This plugin must be used with foobar2000.PC based active loudspeaker crossover. This plugin must be used with foobar2000.,"Categories
Sound/Audio"
"Audiere is a portable audio library which supports playing MP3, Ogg Vorbis, FLAC, WAV, IT, XM, S3M, and MOD files. You can use it from C, C++, Python, Java, Delphi, and any language that supports XPCOM (JavaScript in Mozilla, for example).Audiere is a portable audio library which supports playing MP3, Ogg Vorbis, FLAC, WAV, IT, XM, S3M, and MOD files. You can use it from C, C++, Python, Java, Delphi, and any language that supports XPCOM (JavaScript in Mozilla, for example).","Categories
Players"
"Framewave is a collection of popular image and signal processing routines designed to accelerate application development, debugging, and optimization on x86-class processor platforms.Framewave is a collection of popular image and signal processing routines designed to accelerate application development, debugging, and optimization on x86-class processor platforms.","Categories
Software Development, Scientific/Engineering, Multimedia"
LibVNCServer/LibVNCClient are cross-platform C libraries that allow you to easily implement VNC server or client functionality in your program.LibVNCServer/LibVNCClient are cross-platform C libraries that allow you to easily implement VNC server or client functionality in your program.,"Categories
Terminal Emulators, Internet, Presentation"
PNG (Portable Network Graphics image format) and MNG (Multiple-image Network Graphics image and animation format) home sitesPNG (Portable Network Graphics image format) and MNG (Multiple-image Network Graphics image and animation format) home sites,"Categories
Browsers, Graphics, Video"
"CoolPlayer - Blazing fast audio player.

Features: Skins, Simple user interface, Playlist editor, Internet streaming, File Renamer, Fast mp3->wav converter, Smallest executable, Continuous play (no pause between tracks), programmed in CCoolPlayer - Blazing fast audio player.

Features: Skins, Simple user interface, Playlist editor, Internet streaming, File Renamer, Fast mp3->wav converter, Smallest executable, Continuous play (no pause between tracks), programmed in C","Categories
MP3"
yamdi is a metadata injector for FLV filesyamdi is a metadata injector for FLV files,"Categories
Video"
"Pyst consists of a set of interfaces and libraries to allow programming of Asterisk from python. The library currently supports AGI, AMI, and the parsing of Asterisk configuration files. The library also includes debugging facilities for AGI.

2014-04-17: Moved the version control to GIT. To check out see the tab ""Code"". Note that the whole history including ancient CVS, then some time in monotone, then subversion was united into one GIT repository thanks to ESR's reposurgeon.

2013-05-29: Maintainers of github fork ""pyst2"" contacted to join forces. Note that the last release here fixes the same bug as on github, otherwise github version seems to only contain cosmetic changes and examples.

2012-07-06: An offer to maintain the project has been received.

2012-01-29: There have been two or three forks that are being maintained.
This is now just history unless someone cares to take up maintenance here.Pyst consists of a set of interfaces and libraries to allow programming of Asterisk from python. The library currently supports AGI, AMI, and the parsing of Asterisk configuration files. The library also includes debugging facilities for AGI.

2014-04-17: Moved the version control to GIT. To check out see the tab ""Code"". Note that the whole history including ancient CVS, then some time in monotone, then subversion was united into one GIT repository thanks to ESR's reposurgeon.

2013-05-29: Maintainers of github fork ""pyst2"" contacted to join forces. Note that the last release here fixes the same bug as on github, otherwise github version seems to only contain cosmetic changes and examples.

2012-07-06: An offer to maintain the project has been received.

2012-01-29: There have been two or three forks that are being maintained.
This is now just history unless someone cares to take up maintenance here.","Categories
Telephony, Sound/Audio"
"Album Shaper strives to be the most friendly, easy to use, cross platform application for organizing, annotating, framing, enhancing, stylizing, and sharing your digital photos.Album Shaper strives to be the most friendly, easy to use, cross platform application for organizing, annotating, framing, enhancing, stylizing, and sharing your digital photos.","Categories
Presentation, Image Viewers, Graphic Design"
Gordian Knot started out as a simple bitrate calculator for DivX encoding but has evolved to become an integrated package or tool for the entire process of DivX/XviD encoding.Gordian Knot started out as a simple bitrate calculator for DivX encoding but has evolved to become an integrated package or tool for the entire process of DivX/XviD encoding.,"Categories
Video Converters, Calculators"
"The virtual lab is a NASA-funded project to provide simulated instrumentation. ITG has developed a Virtual Microscope (Virtual SEM and LM) for viewing high-resolution, multi-dimensional image datasets. More info and data: http://virtual.itg.uiuc.eduThe virtual lab is a NASA-funded project to provide simulated instrumentation. ITG has developed a Virtual Microscope (Virtual SEM and LM) for viewing high-resolution, multi-dimensional image datasets. More info and data: http://virtual.itg.uiuc.edu","Categories
Image Viewers, Data Visualization, HMI, Medical, Computer Aided Instruction (CAI)"
A simple tools to generate HTML imagemap or coordinates list (eg. to be inserted into a database) from an Inkscape SVG file. Also usefull for creating imagemap and generate area-coloured images on the fly using the coordinates (eg. in PHP with GD library). It requires Java to run.A simple tools to generate HTML imagemap or coordinates list (eg. to be inserted into a database) from an Inkscape SVG file. Also usefull for creating imagemap and generate area-coloured images on the fly using the coordinates (eg. in PHP with GD library). It requires Java to run.,"Categories
Image Viewers, Image Converters"
"PyKaraoke is a cross-platform karaoke player. It currently supports CDG (MP3+G, OGG+G, WAV+G), MIDI (.KAR, .MID) and MPEG formats.PyKaraoke is a cross-platform karaoke player. It currently supports CDG (MP3+G, OGG+G, WAV+G), MIDI (.KAR, .MID) and MPEG formats.","Categories
Games/Entertainment, Players, Video"
"All-in-one program for creating 2D scrolling games. Compile your games into stand-alone .NET executables or customizable C# source code. The IDE and framework are build on OpenTK, which wraps OpenGL, so generated games can be cross-platform.All-in-one program for creating 2D scrolling games. Compile your games into stand-alone .NET executables or customizable C# source code. The IDE and framework are build on OpenTK, which wraps OpenGL, so generated games can be cross-platform.","Categories
XML, Side-Scrolling, Frameworks, Code Generators, Design, Raster Graphics"
JavaAmp is an clone of the well known multimedia player Winamp written in Java. It uses the Lightweight Java Game Library (LWJGL) and FMOD for playing music and visualizing it.JavaAmp is an clone of the well known multimedia player Winamp written in Java. It uses the Lightweight Java Game Library (LWJGL) and FMOD for playing music and visualizing it.,"Categories
Players"
"Tapeless video and audio ingest and transcoding server for television studios and professional environments. Uncompressed SD or HDTV, is captured and real-time encoded into MXF wrapped online & offline editing and review formats e.g. DV50, JPEG 2:1,Tapeless video and audio ingest and transcoding server for television studios and professional environments. Uncompressed SD or HDTV, is captured and real-time encoded into MXF wrapped online & offline editing and review formats e.g. DV50, JPEG 2:1,","Categories
Realtime Processing"
"A graphical tool for designing finite state machines and exporting them to Hardware Description Languages, such as VHDL, AHDL, Verilog, or Ragel/SMC files for C, C++, Objective-C, Java, Python, PHP, Perl, Lua code generation.A graphical tool for designing finite state machines and exporting them to Hardware Description Languages, such as VHDL, AHDL, Verilog, or Ragel/SMC files for C, C++, Objective-C, Java, Python, PHP, Perl, Lua code generation.","Categories
Design, Vector Graphics, Electronic Design Automation (EDA)"
"Jukebox for large collections of music files, written in perl, use gstreamer, mplayer or mpg321/ogg123/flac123 for playbackJukebox for large collections of music files, written in perl, use gstreamer, mplayer or mpg321/ogg123/flac123 for playback","Categories
Players"
"GpsPrune is a java application to view and manage coordinate data, eg from GPS units. With it you can load a variety of text and Xml formats, view the data (in 2d and 3d), edit and convert the data, correlate photos and audio, create charts and more.GpsPrune is a java application to view and manage coordinate data, eg from GPS units. With it you can load a variety of text and Xml formats, view the data (in 2d and 3d), edit and convert the data, correlate photos and audio, create charts and more.","Categories
3D Rendering, Data Visualization, GIS"
A cross-platform patch editor for the E-MU Proteus 2000 sample-based synthesizer family. prodatum is free software.A cross-platform patch editor for the E-MU Proteus 2000 sample-based synthesizer family. prodatum is free software.,"Categories
Audio Editing, MIDI, Sound Synthesis"
"AkmeFFmpeg is a simple yet powerful tool to re-encode audio-video such as AVI, Flash FLV, MOV, MP3, MP4, WMV, 3GP. It puts a friendly GUI on the ffmpeg CLI to easily convert for YouTube or download to Andriod, BlackBerry, iPhone, iTouch, iPod, PSP, Wii, etc.AkmeFFmpeg is a simple yet powerful tool to re-encode audio-video such as AVI, Flash FLV, MOV, MP3, MP4, WMV, 3GP. It puts a friendly GUI on the ffmpeg CLI to easily convert for YouTube or download to Andriod, BlackBerry, iPhone, iTouch, iPod, PSP, Wii, etc.","Categories
Audio Conversion, Video Converters"
"A soundboard that supports almost all MP3s and WAVs. Sounds can be triggered with custom keyboard hot-keys and played through up to 2 outputs. i.e. Your speakers and a virtual audio cable.

Also allows for your mic to pass into the virtual audio cable when enabling Mic Injector.

This soundboard also incorporates a save feature.

REQUIREMENTS:
- Java 7

If you want sounds to be played through voice chat you'll need a virtual audio cable.
(For Windows users I recommend the VB-Cable driver (http://vb-audio.pagesperso-orange.fr/Cable/index.htm).
(For Mac I recommend Soundflower. (http://cycling74.com/soundflower-landing-page/)).A soundboard that supports almost all MP3s and WAVs. Sounds can be triggered with custom keyboard hot-keys and played through up to 2 outputs. i.e. Your speakers and a virtual audio cable.

Also allows for your mic to pass into the virtual audio cable when enabling Mic Injector.

This soundboard also incorporates a save feature.

REQUIREMENTS:
- Java 7

If you want sounds to be played through voice chat you'll need a virtual audio cable.
(For Windows users I recommend the VB-Cable driver (http://vb-audio.pagesperso-orange.fr/Cable/index.htm).
(For Mac I recommend Soundflower. (http://cycling74.com/soundflower-landing-page/)).","Categories
Players, Audio Mixers, Sound/Audio"
"MyFFVideoConverter and editor is the most stable and comprehensive multi-format video converter available and is very easy to use.
Convert or compress video files within minutes and supporting all popular formats.
- Batch video conversion to convert thousands of videos.
- Watermark function
- Video Thumbnail
- Video Cutting
- DVD Rip
- DirectShow Camera recorder
- Youtube Downloader

MyFFVideoConverter lets you set compression/encoder rates, resolution and frame rate of output files. MyFFVideoConverter supports everything from HD to high compression for smaller files.
High-Definition videos: H.264/H.265/MPEG-4 AVC, WEBM VP8, 4K support. And more conversion options:
WEBM (VP8 / VORBIS)
OGG (THEORA / FLAC)
FLV (h.264 / AAC)
M4V (h.264 / AAC)
M4V (MPEG-4 / AAC)
MOV (h.264 / AAC)
MOV (MPEG-4 / AAC)
MP4 (h.264 / AAC)
MP4 (MPEG-4 / AAC)
WMV 8
WMV 7
SWF (FLV / MP3)
FLV1 (FLV / MP3)
Motion (MJPEG / MP3)
XViD 1.2.2 AVI (XVID / MP3)
DivX 3 AVI (MSMPEG4 / MP3)MyFFVideoConverter and editor is the most stable and comprehensive multi-format video converter available and is very easy to use.
Convert or compress video files within minutes and supporting all popular formats.
- Batch video conversion to convert thousands of videos.
- Watermark function
- Video Thumbnail
- Video Cutting
- DVD Rip
- DirectShow Camera recorder
- Youtube Downloader

MyFFVideoConverter lets you set compression/encoder rates, resolution and frame rate of output files. MyFFVideoConverter supports everything from HD to high compression for smaller files.
High-Definition videos: H.264/H.265/MPEG-4 AVC, WEBM VP8, 4K support. And more conversion options:
WEBM (VP8 / VORBIS)
OGG (THEORA / FLAC)
FLV (h.264 / AAC)
M4V (h.264 / AAC)
M4V (MPEG-4 / AAC)
MOV (h.264 / AAC)
MOV (MPEG-4 / AAC)
MP4 (h.264 / AAC)
MP4 (MPEG-4 / AAC)
WMV 8
WMV 7
SWF (FLV / MP3)
FLV1 (FLV / MP3)
Motion (MJPEG / MP3)
XViD 1.2.2 AVI (XVID / MP3)
DivX 3 AVI (MSMPEG4 / MP3)","Categories
Audio Conversion, Video Converters, YouTube Downloaders, DVD Rippers"
"Graphics32 is a graphics library for Delphi and Lazarus. Optimized for 32-bit pixel formats, it provides fast operations with pixels and graphic primitives. In most cases Graphics32 considerably outperforms the standard TBitmap/TCanvas methods.Graphics32 is a graphics library for Delphi and Lazarus. Optimized for 32-bit pixel formats, it provides fast operations with pixels and graphic primitives. In most cases Graphics32 considerably outperforms the standard TBitmap/TCanvas methods.","Categories
Frameworks, Graphics"
"RipperX is a GTK program to rip CD audio tracks and encode them to the Ogg, MP3, or FLAC formats. It's goal is to be easy to use, requiring only a few mouse clicks to convert an entire album. It supports CDDB lookups for album and track information.RipperX is a GTK program to rip CD audio tracks and encode them to the Ogg, MP3, or FLAC formats. It's goal is to be easy to use, requiring only a few mouse clicks to convert an entire album. It supports CDDB lookups for album and track information.","Categories
CD Ripping"
SHOUTcast Management Interface (BETA) - Create and modify shoutcast servers with the ease of a web based interface. This is a free open source stream control panel for PHP5 enabled web servers with MySQL 4.1 or newer.SHOUTcast Management Interface (BETA) - Create and modify shoutcast servers with the ease of a web based interface. This is a free open source stream control panel for PHP5 enabled web servers with MySQL 4.1 or newer.,"Categories
Streaming, Systems Administration, Sound/Audio"
The COLLADA Document Object Model (DOM) is an application programming interface (API) that provides a C++ object representation of a COLLADA XML instance document. Contact a project admin to become a developer!The COLLADA Document Object Model (DOM) is an application programming interface (API) that provides a C++ object representation of a COLLADA XML instance document. Contact a project admin to become a developer!,"Categories
XML, Games/Entertainment, Graphics"
"LameXP is a free multi-format audio file converter that supports a variety of output formats, including MP3, AAC/MP4, Ogg Vorbis, Opus, as well as FLAC, and an even higher number of input formats. It also supports batch processing and can utilize multiple processor cores.LameXP is a free multi-format audio file converter that supports a variety of output formats, including MP3, AAC/MP4, Ogg Vorbis, Opus, as well as FLAC, and an even higher number of input formats. It also supports batch processing and can utilize multiple processor cores.","Categories
Audio Conversion"
"Founded in 1997, FlightGear is developed by a worldwide group of volunteers, brought together by a shared ambition to create the most realistic flight simulator possible that is free to use, modify and distribute. FlightGear is used all over the world by desktop flight simulator enthusiasts, for research in universities and for interactive exhibits in museums.

FlightGear features more than 400 aircraft, a worldwide scenery database, a multi-player environment, detailed sky modelling, a flexible and open aircraft modelling system, varied networking options, multiple display support, a powerful scripting language and an open architecture. Best of all, being open-source, the simulator is owned by the community and everyone is encouraged to contribute.Founded in 1997, FlightGear is developed by a worldwide group of volunteers, brought together by a shared ambition to create the most realistic flight simulator possible that is free to use, modify and distribute. FlightGear is used all over the world by desktop flight simulator enthusiasts, for research in universities and for interactive exhibits in museums.

FlightGear features more than 400 aircraft, a worldwide scenery database, a multi-player environment, detailed sky modelling, a flexible and open aircraft modelling system, varied networking options, multiple display support, a powerful scripting language and an open architecture. Best of all, being open-source, the simulator is owned by the community and everyone is encouraged to contribute.","Categories
Simulation Games, 3D Rendering, Data Visualization"
pstoedit is a tool converting PostScript and PDF files into various other formats suported by different drawing editors. As a prerequesite it needs GhostScript to be installed (binary installation is sufficient).pstoedit is a tool converting PostScript and PDF files into various other formats suported by different drawing editors. As a prerequesite it needs GhostScript to be installed (binary installation is sufficient).,"Categories
Image Converters, Vector Graphics, PDF"
"Typically, modern computer users have large collections of images in various formats. And then more these collections, then more likely to have the large number of duplicates. The natural desire of the user is to get rid of them. However, if the collection is large enough, do this manually is a very tedious and unproductive work. AntiDupl.NET program will help you automate this process. It can find and display duplicate images in the main graphic formats: JPEG, GIF, TIFF, BMP, PNG, EMF, WMF, EXIF, ICON, JP2, PSD, DDS and TGA. The comparison is based on the contents of the files, so the program can find not only almost identical, but similar images. In addition, the program can find images with some types of defects.

AntiDupl.NET program is free and open-source software. It is simple to use, has high speed and accuracy of work, supports Russian and English interface.Typically, modern computer users have large collections of images in various formats. And then more these collections, then more likely to have the large number of duplicates. The natural desire of the user is to get rid of them. However, if the collection is large enough, do this manually is a very tedious and unproductive work. AntiDupl.NET program will help you automate this process. It can find and display duplicate images in the main graphic formats: JPEG, GIF, TIFF, BMP, PNG, EMF, WMF, EXIF, ICON, JP2, PSD, DDS and TGA. The comparison is based on the contents of the files, so the program can find not only almost identical, but similar images. In addition, the program can find images with some types of defects.

AntiDupl.NET program is free and open-source software. It is simple to use, has high speed and accuracy of work, supports Russian and English interface.","Categories
Graphics"
"This program is an audio-player, written with the help of the Qt library. The user interface is similar to winamp or xmms. Alternative user interfaces also are available.This program is an audio-player, written with the help of the Qt library. The user interface is similar to winamp or xmms. Alternative user interfaces also are available.","Categories
Players"
"QGifer is a tool for extracting part of a video to an animated GIF file.

The new demonstration video:
http://youtu.be/SNTf5eNdL4QQGifer is a tool for extracting part of a video to an animated GIF file.

The new demonstration video:
http://youtu.be/SNTf5eNdL4Q","Categories
Image Converters, Video Converters, Animation"
"PEBL (Psychology Experiment Building Language) is a system designed for creating psychology and neuroscience experiments and tests. It is cross-platform, with the intention to run the same experiment, unchanged, on Linux, Windows, and Macintosh PCs.PEBL (Psychology Experiment Building Language) is a system designed for creating psychology and neuroscience experiments and tests. It is cross-platform, with the intention to run the same experiment, unchanged, on Linux, Windows, and Macintosh PCs.","Categories
Site Management, Compilers, Interpreters, Design, Software Distribution, Presentation, Scientific/Engineering, Exam"
"Pencil is a cross-platform open-source 2D animation software. Its first aim is to make traditional animations (cel, cartoons, etc). It features bitmap and vector drawing tools, layers, cameras. Animations made with Pencil can be exported as QuickTime.Pencil is a cross-platform open-source 2D animation software. Its first aim is to make traditional animations (cel, cartoons, etc). It features bitmap and vector drawing tools, layers, cameras. Animations made with Pencil can be exported as QuickTime.","Categories
Graphics"
"Reproductor de Audio portable basado en la librería BASS, Liviano, Rápido y simple de usar. Ahora soporta multiples lenguajes.
Portable audio player based on BASS library, Lightweight, Fast and easy to use. Now supports multiple languages.Reproductor de Audio portable basado en la librería BASS, Liviano, Rápido y simple de usar. Ahora soporta multiples lenguajes.
Portable audio player based on BASS library, Lightweight, Fast and easy to use. Now supports multiple languages.","Categories
Players, Sound/Audio, MP3"
"An alternative to the official wasapi and Asio foobar2000 output component:
WASAPI output Support 3.2.3
ASIO output Support 2.1.2
with a special effort to improve audio quality

Changes in 2.0.2:
fix crash at playback startup when asio driver version < 2.

Changes in 2.0.1:
sound problems with lossy codecs:WMA, MP3 used with gapless convolver, fixed

Changes in 2.0:
more stable version: tested with more codecs, 24 bits asio works now.
version optimized for CPUs with AVX2 (e.g. Intel Haswell and newer)

Thanks to Mo Philips for his help in developing this release with his wise and in-depth tests.An alternative to the official wasapi and Asio foobar2000 output component:
WASAPI output Support 3.2.3
ASIO output Support 2.1.2
with a special effort to improve audio quality

Changes in 2.0.2:
fix crash at playback startup when asio driver version < 2.

Changes in 2.0.1:
sound problems with lossy codecs:WMA, MP3 used with gapless convolver, fixed

Changes in 2.0:
more stable version: tested with more codecs, 24 bits asio works now.
version optimized for CPUs with AVX2 (e.g. Intel Haswell and newer)

Thanks to Mo Philips for his help in developing this release with his wise and in-depth tests.","Categories
Players"
"HEVC was developed with the goal of providing twice the compression efficiency of the previous standard, H.264 / AVC. Although compression efficiency results vary depending on the type of content and the encoder settings, at typical consumer video distribution bit rates HEVC is typically able to compress video twice as efficiently as AVC. End-users can take advantage of improved compression efficiency in one of two ways (or some combination of both);

IFME helps you to organized, manage queue, manage plugins, and choose compiled x265 and more! Support AviSynth natively with build-in awesome library like InterFrame & Script EditorHEVC was developed with the goal of providing twice the compression efficiency of the previous standard, H.264 / AVC. Although compression efficiency results vary depending on the type of content and the encoder settings, at typical consumer video distribution bit rates HEVC is typically able to compress video twice as efficiently as AVC. End-users can take advantage of improved compression efficiency in one of two ways (or some combination of both);

IFME helps you to organized, manage queue, manage plugins, and choose compiled x265 and more! Support AviSynth natively with build-in awesome library like InterFrame & Script Editor","Categories
Audio Conversion, Video Converters, Multimedia"
"A free open source Java application created to help you apply watermarks to your pictures in order to protect them from unauthorized distribution. Different font, color, size and transparency texts or images can be added as a watermark. Batch processing is also provided.A free open source Java application created to help you apply watermarks to your pictures in order to protect them from unauthorized distribution. Different font, color, size and transparency texts or images can be added as a watermark. Batch processing is also provided.","Categories
Image Converters, Graphic Design, Photo Management"
