Description,Category
"Conceived as an internet radio Shoutcast/Icecast client and DJ console IDJC has two main media players, a background track player, effects buttons, crossfader, webm, aac, ogg, and mp3 streaming, stream automation timers, aux input, voice and VoIP integration. Media file formats include: mp3, ogg, flac, wma, wav, m4a, m3u, xspf, pls, and cue sheet support, IRC track and station announcements, uses jack audio connection kit to provide a flexible audio chain.

This list of features is by no means complete. More info at the project homepage.Conceived as an internet radio Shoutcast/Icecast client and DJ console IDJC has two main media players, a background track player, effects buttons, crossfader, webm, aac, ogg, and mp3 streaming, stream automation timers, aux input, voice and VoIP integration. Media file formats include: mp3, ogg, flac, wma, wav, m4a, m3u, xspf, pls, and cue sheet support, IRC track and station announcements, uses jack audio connection kit to provide a flexible audio chain.

This list of features is by no means complete. More info at the project homepage.","Categories
Streaming, Audio Mixers, Audio Recording"
"The one-click zero-conf video/audio converter/transcoder/player inside a Windows File Explorer mouse context menu. H265/HEVC codec supported. Hardware acceleration supported. Ultra-fast transcoding supported. Produces standard anywhere-playing mp4/h264/yuv420p/aac video or mp3/cbr/320k audio files by default. FFMPEG 4.2.2 command line added and can be edited for your own custom conversion.

Supported video containers: *.mpg, *.mp4, *.mov, *.ts *.3gp, *.avi, *.av1, *.wmv, *.flv, *.webm, *.mkv, *.mpeg-dash and much more...
Supported video codecs: H.264/AVC, HEVC/H.265, H.261, H.262, H.263, Motion JPEG, Theora, VP3, VP5, VP6, VP7, VP8, VP9, animated WebP and much more...

Supported audio containers: *.mp3, *.mp1, *.mp2, *.wma, *.alac, *.ogg, *.speex, *.vorbis, *.opus, *.flac and much more...
Supported audio codecs: MP3, AAC, HE-AAC, MP1, MP2, MPEG-4 ALS, WMA1, WMA2, WMA Pro and WMA Lossless, XMA, ALAC, On2 AVC and much more...The one-click zero-conf video/audio converter/transcoder/player inside a Windows File Explorer mouse context menu. H265/HEVC codec supported. Hardware acceleration supported. Ultra-fast transcoding supported. Produces standard anywhere-playing mp4/h264/yuv420p/aac video or mp3/cbr/320k audio files by default. FFMPEG 4.2.2 command line added and can be edited for your own custom conversion.

Supported video containers: *.mpg, *.mp4, *.mov, *.ts *.3gp, *.avi, *.av1, *.wmv, *.flv, *.webm, *.mkv, *.mpeg-dash and much more...
Supported video codecs: H.264/AVC, HEVC/H.265, H.261, H.262, H.263, Motion JPEG, Theora, VP3, VP5, VP6, VP7, VP8, VP9, animated WebP and much more...

Supported audio containers: *.mp3, *.mp1, *.mp2, *.wma, *.alac, *.ogg, *.speex, *.vorbis, *.opus, *.flac and much more...
Supported audio codecs: MP3, AAC, HE-AAC, MP1, MP2, MPEG-4 ALS, WMA1, WMA2, WMA Pro and WMA Lossless, XMA, ALAC, On2 AVC and much more...","Categories
Video Converters"
"Media Player Classic Home Cinema (MPC-HC) is an extremely light-weight, open source media player for Windows®. Media Player Classic Home Cinema supports all common video and audio file formats available for playback. Based on the original Guliverkli project, Media Player Classic Home Cinema contains a lot of additional features and bug fixes. Plus Media Player Classic Home Cinema is 100% spyware free, there are no advertisements or toolbars.

We care about keeping an open project, open and free for contributions wherever they may come from.Media Player Classic Home Cinema (MPC-HC) is an extremely light-weight, open source media player for Windows®. Media Player Classic Home Cinema supports all common video and audio file formats available for playback. Based on the original Guliverkli project, Media Player Classic Home Cinema contains a lot of additional features and bug fixes. Plus Media Player Classic Home Cinema is 100% spyware free, there are no advertisements or toolbars.

We care about keeping an open project, open and free for contributions wherever they may come from.","Categories
Video, Sound/Audio, Home Theater PC"
"Windows hooker - intercepts system calls to make Win32 programs run in a window, to enhance application compatibility, to enhance video modes, to stretch timing and emulate CD disk data and audio tracks. It is typically very useful to run old Windows games.Windows hooker - intercepts system calls to make Win32 programs run in a window, to enhance application compatibility, to enhance video modes, to stretch timing and emulate CD disk data and audio tracks. It is typically very useful to run old Windows games.","Categories
User Interface (UI), Presentation"
"ReadyMedia (formerly known as MiniDLNA) is a simple media server software, with the aim of being fully compliant with DLNA/UPnP-AV clients. It was originally developed by a NETGEAR employee for the ReadyNAS product line.

It is not in any way endorsed by the Digital Living Network Alliance®.ReadyMedia (formerly known as MiniDLNA) is a simple media server software, with the aim of being fully compliant with DLNA/UPnP-AV clients. It was originally developed by a NETGEAR employee for the ReadyNAS product line.

It is not in any way endorsed by the Digital Living Network Alliance®.","Categories
Multimedia"
UPnP AV Media ServerUPnP AV Media Server,"Categories
Networking, Multimedia"
"Impro-Visor® is a music notation tool for producing monophonic lead sheets, specifically intended to help the improviser. Chord symbols are used to generate backing tracks automatically. Improvisation advice exists in the form of note coloration, database of licks, and automatic lick generation from grammars. Grammars can be learned automatically from transcriptions. Styles can be edited and created by the user. Other features include generation of roadmaps for understanding keys and idiomatic chord progressions, chord voicing keyboard, MIDI and MusicXML export. See http://www.cs.hmc.edu/~keller/jazz/improvisor for general information, including tutorials. Support and additional resources are through the user group https://groups.yahoo.com/neo/groups/impro-visor/info.
The most recent source code, since summer of 2015, is housed here: https://github.com/Impro-Visor/Impro-Visor
This started when SourceForge was down for over one week during an active development period.Impro-Visor® is a music notation tool for producing monophonic lead sheets, specifically intended to help the improviser. Chord symbols are used to generate backing tracks automatically. Improvisation advice exists in the form of note coloration, database of licks, and automatic lick generation from grammars. Grammars can be learned automatically from transcriptions. Styles can be edited and created by the user. Other features include generation of roadmaps for understanding keys and idiomatic chord progressions, chord voicing keyboard, MIDI and MusicXML export. See http://www.cs.hmc.edu/~keller/jazz/improvisor for general information, including tutorials. Support and additional resources are through the user group https://groups.yahoo.com/neo/groups/impro-visor/info.
The most recent source code, since summer of 2015, is housed here: https://github.com/Impro-Visor/Impro-Visor
This started when SourceForge was down for over one week during an active development period.","Categories
Education, MIDI, Music Composition"
"Mumble is an open source, low-latency, high quality voice chat software primarily intended for use while gaming. It includes game linking, so voice from other players comes from the direction of their characters, and has echo cancellation so the sound from your loudspeakers won't be audible to other players.Mumble is an open source, low-latency, high quality voice chat software primarily intended for use while gaming. It includes game linking, so voice from other players comes from the direction of their characters, and has echo cancellation so the sound from your loudspeakers won't be audible to other players.","Categories
Internet Phone, Chat, Games/Entertainment, Speech"
Mouse replacement software that moves the pointer as you move your head. It works on standard PCs equipped with a web camera. No additional hardware is required. Based on the award winning Facial Mouse software. For Linux and Windows systems.Mouse replacement software that moves the pointer as you move your head. It works on standard PCs equipped with a web camera. No additional hardware is required. Based on the award winning Facial Mouse software. For Linux and Windows systems.,"Categories
HMI, Realtime Processing"
"MComix is a user-friendly, customizable image viewer. It is specifically designed to handle comic books (both Western comics and manga) and supports a variety of container formats (including CBR, CBZ, CB7, CBT, LHA and PDF). MComix is a fork of Comix.MComix is a user-friendly, customizable image viewer. It is specifically designed to handle comic books (both Western comics and manga) and supports a variety of container formats (including CBR, CBZ, CB7, CBT, LHA and PDF). MComix is a fork of Comix.","Categories
Image Viewers"
"Analyze and visualize tours in many variations, which are recorded with a GPS device, bike-, exercise- or ergometer-computer. Some highlights: Tools are available to adjust recorded data, GPS tours can be visualized in customizable maps, ...Analyze and visualize tours in many variations, which are recorded with a GPS device, bike-, exercise- or ergometer-computer. Some highlights: Tools are available to adjust recorded data, GPS tours can be visualized in customizable maps, ...","Categories
Data Visualization, Photo Management, Mapping"
"JFreeChart is a free (LGPL) chart library for the Java(tm) platform. It supports bar charts, pie charts, line charts, time series charts, scatter plots, histograms, simple Gantt charts, Pareto charts, bubble plots, dials, thermometers and more.

*** JFreeChart has moved to GitHub: https://github.com/jfree/jfreechart ***JFreeChart is a free (LGPL) chart library for the Java(tm) platform. It supports bar charts, pie charts, line charts, time series charts, scatter plots, histograms, simple Gantt charts, Pareto charts, bubble plots, dials, thermometers and more.

*** JFreeChart has moved to GitHub: https://github.com/jfree/jfreechart ***","Categories
User Interface (UI), Presentation, Data Visualization, Charting Libraries"
"Professional and powerful brainstorming and mind mapping software tool,open source,Eclipse Community Award 2008 winner,often used for capture ideas,knowledge/project management and GTD,supporting fishbones/org-charts/tree charts/spreadsheets,easy-to-use.Professional and powerful brainstorming and mind mapping software tool,open source,Eclipse Community Award 2008 winner,often used for capture ideas,knowledge/project management and GTD,supporting fishbones/org-charts/tree charts/spreadsheets,easy-to-use.","Categories
Time Tracking, To-Do Lists, Project Management, Graphics, Data Visualization"
"Podcast Generator is an open source Content Management System written in PHP and specifically designed for podcast publishing. It provides the user with the tools to easily manage all of the aspects related to the publication of a podcast, from the upload of episodes to its submission to the iTunes store.Podcast Generator is an open source Content Management System written in PHP and specifically designed for podcast publishing. It provides the user with the tools to easily manage all of the aspects related to the publication of a podcast, from the upload of episodes to its submission to the iTunes store.","Categories
RSS, Communications, Podcast"
"An ebook reader for the Nintendo DS, focusing on comfortable and uncluttered presentation.

See GitHub for current releases and source code:
https://github.com/rhaleblian/dslibrisAn ebook reader for the Nintendo DS, focusing on comfortable and uncluttered presentation.

See GitHub for current releases and source code:
https://github.com/rhaleblian/dslibris","Categories
Games/Entertainment, Library, Image Viewers, eBook Readers"
"ZedGraph is a class library, user control, and web control for .net, written in C#, for drawing 2D Line, Bar, and Pie Charts. It features full, detailed customization capabilities, but most options have defaults for ease of use.ZedGraph is a class library, user control, and web control for .net, written in C#, for drawing 2D Line, Bar, and Pie Charts. It features full, detailed customization capabilities, but most options have defaults for ease of use.","Categories
Presentation, Data Visualization, Information Analysis"
"Skim is a PDF reader and note-taker for OS X. It is designed to help you read and annotate scientific papers in PDF, but is also great for viewing any PDF file. Skim requires OS X 10.10 or higher.Skim is a PDF reader and note-taker for OS X. It is designed to help you read and annotate scientific papers in PDF, but is also great for viewing any PDF file. Skim requires OS X 10.10 or higher.","Categories
Image Viewers, Scientific/Engineering, PDF, PDF Readers"
"Media Player Classic - BE is a free and open source audio and video player for Windows.
Media Player Classic - BE is based on the original ""Media Player Classic"" project (Gabest) and ""Media Player Classic Home Cinema"" project (Casimir666), contains additional features and bug fixes.Media Player Classic - BE is a free and open source audio and video player for Windows.
Media Player Classic - BE is based on the original ""Media Player Classic"" project (Gabest) and ""Media Player Classic Home Cinema"" project (Casimir666), contains additional features and bug fixes.","Categories
Video"
"MP3Gain analyzes and losslessly adjusts mp3 files to a specified target volume.
It does not simply do peak amplitude normalization. Instead, it performs statistical analysis to determine how loud the file actually sounds to the human ear.MP3Gain analyzes and losslessly adjusts mp3 files to a specified target volume.
It does not simply do peak amplitude normalization. Instead, it performs statistical analysis to determine how loud the file actually sounds to the human ear.","Categories
Audio Mixers, Audio Analysis"
"midi editing software for use with the Roland GR-55 guitar synthesizer, to allow graphical representation of the internal settings and parameters of the GR-55. Realtime editing and patch data backups, bulk patch editing.midi editing software for use with the Roland GR-55 guitar synthesizer, to allow graphical representation of the internal settings and parameters of the GR-55. Realtime editing and patch data backups, bulk patch editing.","Categories
MIDI"
A professional quality Non-linear video editing suite for KDE.A professional quality Non-linear video editing suite for KDE.,"Categories
Non-Linear Editor"
"Seashore is a free, open-source image editor for built entirely in Cocoa. It features advanced tools like multiple layers and alpha channel editing, alongside basic tools like gradients, textures, text (with subpixel rendering) and brushes.

Download the latest version of Seashore for FREE on the App Store https://geo.itunes.apple.com/us/app/seashore/id1448648921?mt=12&app=apps

The latest code can be found at https://github.com/robaho/seashore

The code is normally also here but I am having trouble with the github integration.Seashore is a free, open-source image editor for built entirely in Cocoa. It features advanced tools like multiple layers and alpha channel editing, alongside basic tools like gradients, textures, text (with subpixel rendering) and brushes.

Download the latest version of Seashore for FREE on the App Store https://geo.itunes.apple.com/us/app/seashore/id1448648921?mt=12&app=apps

The latest code can be found at https://github.com/robaho/seashore

The code is normally also here but I am having trouble with the github integration.","Categories
Raster Graphics, Photo Editors"
"MuseScore is the leading free & open source music notation software for Windows, Mac and Linux. It is easy to use and makes beautiful sheet music. MuseScore is often praised as a cost effective alternative for Sibelius and Finale.

Support MuseScore at http://musescore.org/en/donate

Like MuseScore on Facebook: http://facebook.com/musescoreMuseScore is the leading free & open source music notation software for Windows, Mac and Linux. It is easy to use and makes beautiful sheet music. MuseScore is often praised as a cost effective alternative for Sibelius and Finale.

Support MuseScore at http://musescore.org/en/donate

Like MuseScore on Facebook: http://facebook.com/musescore","Categories
Education, MIDI, Music Composition"
"Asymptote is a powerful descriptive vector graphics language for technical drawing, inspired by MetaPost but with an improved C++-like syntax. Asymptote provides for figures the same high-quality typesetting that LaTeX does for scientific text.Asymptote is a powerful descriptive vector graphics language for technical drawing, inspired by MetaPost but with an improved C++-like syntax. Asymptote provides for figures the same high-quality typesetting that LaTeX does for scientific text.","Categories
TeX/LaTeX, Vector Graphics, Data Visualization, Mathematics, Physics"
"Importer library to import assets from different common 3D file formats such as Collada, Blend, Obj, X, 3DS, LWO, MD5, MD2, MD3, MDL, MS3D and a lot of other formats. The data is stored in an own in-memory data-format, which can be easily processed.

www.open3mod.com/ is a 3D model viewer and exporter based on Assimp that is also Open Source.Importer library to import assets from different common 3D file formats such as Collada, Blend, Obj, X, 3DS, LWO, MD5, MD2, MD3, MDL, MS3D and a lot of other formats. The data is stored in an own in-memory data-format, which can be easily processed.

www.open3mod.com/ is a 3D model viewer and exporter based on Assimp that is also Open Source.","Categories
3D Modeling, Image Viewers, Libraries"
"K-3D is the free (as in freedom) 3d modeling, animation, and rendering system.K-3D is the free (as in freedom) 3d modeling, animation, and rendering system.","Categories
GNOME, Games/Entertainment, 3D Modeling, 3D Rendering, Vector Graphics, Data Visualization"
"Xournal is a GTK+/Gnome application for notetaking, sketching, keeping a journal using a stylus on Tablet PCs and other platforms. It aims to provide superior graphical quality (subpixel resolution) and overall functionality.Xournal is a GTK+/Gnome application for notetaking, sketching, keeping a journal using a stylus on Tablet PCs and other platforms. It aims to provide superior graphical quality (subpixel resolution) and overall functionality.","Categories
GNOME, Vector Graphics, Education"
"Tux Paint is a free, award-winning drawing program originally created for children ages 3 to 12, but enjoyed by all! It combines an easy-to-use interface, fun sound effects, and an encouraging cartoon mascot who guides children as they use the program.

You're presented with a blank canvas and a variety of drawing tools to help them be creative. Along with paintbrush, shapes and text, Tux Paint includes a ""stamp"" feature to add pre-drawn or photographic imagery to pictures, and a set of ""magic tools"" that provide filter effects (like blur, tint and waves) and interesting drawing tools (like train tracks, bubbles and grass).

Tux Paint includes a collection of ""starter"" images, both coloring-book style and photo-realistic, and a large collections of stamps are available as a separate download. Additional content can be added by parents & teachers, or downloaded from 3rd parties.

Tux Paint is available for Windows, macOS, Android, Linux, & Haiku operating systems, among others.Tux Paint is a free, award-winning drawing program originally created for children ages 3 to 12, but enjoyed by all! It combines an easy-to-use interface, fun sound effects, and an encouraging cartoon mascot who guides children as they use the program.

You're presented with a blank canvas and a variety of drawing tools to help them be creative. Along with paintbrush, shapes and text, Tux Paint includes a ""stamp"" feature to add pre-drawn or photographic imagery to pictures, and a set of ""magic tools"" that provide filter effects (like blur, tint and waves) and interesting drawing tools (like train tracks, bubbles and grass).

Tux Paint includes a collection of ""starter"" images, both coloring-book style and photo-realistic, and a large collections of stamps are available as a separate download. Additional content can be added by parents & teachers, or downloaded from 3rd parties.

Tux Paint is available for Windows, macOS, Android, Linux, & Haiku operating systems, among others.","Categories
Games/Entertainment, Raster Graphics, Education"
"UMPlayer is a cross-platform multimedia player supporting many audio and video codecs and file formats as well as DVDs, VCDs, and various streaming protocols. It boasts many advanced features such as built-in subtitle search and YouTube player.UMPlayer is a cross-platform multimedia player supporting many audio and video codecs and file formats as well as DVDs, VCDs, and various streaming protocols. It boasts many advanced features such as built-in subtitle search and YouTube player.","Categories
Players, Video"
"Text to Speech engine for English and many other languages. Compact size with clear but artificial pronunciation. Available as a command-line program with many options, a shared library for Linux, and a Windows SAPI5 version.Text to Speech engine for English and many other languages. Compact size with clear but artificial pronunciation. Available as a command-line program with many options, a shared library for Linux, and a Windows SAPI5 version.","Categories
Speech, Sound Synthesis"
"GeoTools is an open source (LGPL) Java code library which provides standards compliant methods for the manipulation of geospatial data.

GeoTools is an Open Source Geospatial Foundation project.

The GeoTools library data structures are based on Open Geospatial Consortium (OGC) specifications.GeoTools is an open source (LGPL) Java code library which provides standards compliant methods for the manipulation of geospatial data.

GeoTools is an Open Source Geospatial Foundation project.

The GeoTools library data structures are based on Open Geospatial Consortium (OGC) specifications.","Categories
Front-Ends, WWW/HTTP, Image Viewers, Graphic Design, Data Visualization, GIS"
"YTD2 is a free Java application for downloading youtube videos as flv/mp4 files. Should run on all platforms where Java is supported. GNU General Public License V3. Using hc.apache.org components. Based on the idea of ""ytd"" by rafalfrYTD2 is a free Java application for downloading youtube videos as flv/mp4 files. Should run on all platforms where Java is supported. GNU General Public License V3. Using hc.apache.org components. Based on the idea of ""ytd"" by rafalfr","Categories
Video Downloaders, YouTube Downloaders"
Radio Tray is a streaming player for listening to online radios. Any bug or feature request should be reported in https://bitbucket.org/carlmig/radio-tray/issuesRadio Tray is a streaming player for listening to online radios. Any bug or feature request should be reported in https://bitbucket.org/carlmig/radio-tray/issues,"Categories
Players"
Ascii Generator 2 (Ascgen2) is an application to convert images into high quality ASCII art - text that accurately represents the original image. The only program of its kind to support variable width fonts and real-time output adjustment and more.Ascii Generator 2 (Ascgen2) is an application to convert images into high quality ASCII art - text that accurately represents the original image. The only program of its kind to support variable width fonts and real-time output adjustment and more.,"Categories
Image Converters"
"Csound is a sound and music synthesis system, providing facilities for composition and performance over a wide range of platforms. It is not restricted to any style of music, having been used for many years in at least classical, pop, techno, ambient.

Csound is now hosted at https://github.com/csound

Binary and source-code releases: http://csound.github.io/download.html

Mailing lists are hosted by HEAnet at https://listserv.heanet.ie/cgi-bin/wa?A0=CSOUND and https://listserv.heanet.ie/cgi-bin/wa?A0=CSOUND-DEV

Archives:
mail lists at http://dream.cs.bath.ac.uk/Csound-archive
releases: http://dream.cs.bath.ac.uk/Csound-archive/OldReleases/Csound is a sound and music synthesis system, providing facilities for composition and performance over a wide range of platforms. It is not restricted to any style of music, having been used for many years in at least classical, pop, techno, ambient.

Csound is now hosted at https://github.com/csound

Binary and source-code releases: http://csound.github.io/download.html

Mailing lists are hosted by HEAnet at https://listserv.heanet.ie/cgi-bin/wa?A0=CSOUND and https://listserv.heanet.ie/cgi-bin/wa?A0=CSOUND-DEV

Archives:
mail lists at http://dream.cs.bath.ac.uk/Csound-archive
releases: http://dream.cs.bath.ac.uk/Csound-archive/OldReleases/","Categories
Audio Analysis, Audio Recording, Sound Synthesis"
"GNU Solfege is *free* ear training software written in Python 3.4 using the Gtk+ 3 toolkit. The program is designed to be easily extended with lesson files (data files), so the user can create new exercises.GNU Solfege is *free* ear training software written in Python 3.4 using the Gtk+ 3 toolkit. The program is designed to be easily extended with lesson files (data files), so the user can create new exercises.","Categories
Education, Sound/Audio"
"Data Crow allows you to use the standard movie & video (divx, xvid, DVD, Blu-ray, etc), book (and eBooks), images, games & software, music (mp3 and other music files) cataloging modules. Besides these modules, which you can change to fit your requirements, you can create new modules (want to catalogue your stamps, equipment, or anything else?).

The GUI is skinnable.

Reporting (using JasperReports and their community edition JasperSoft Developer Studio ), loan administration, item importing & exporting, backup & restore and many other optional features are waiting for you.Data Crow allows you to use the standard movie & video (divx, xvid, DVD, Blu-ray, etc), book (and eBooks), images, games & software, music (mp3 and other music files) cataloging modules. Besides these modules, which you can change to fit your requirements, you can create new modules (want to catalogue your stamps, equipment, or anything else?).

The GUI is skinnable.

Reporting (using JasperReports and their community edition JasperSoft Developer Studio ), loan administration, item importing & exporting, backup & restore and many other optional features are waiting for you.","Categories
File Managers, Collection Management, Cataloguing"
"FreeImage is a library project for developers who would like to support popular graphics image formats (PNG, JPEG, TIFF, BMP and others). Some highlights are: extremely simple in use, not limited to the local PC (unique FreeImageIO) and Plugin driven!FreeImage is a library project for developers who would like to support popular graphics image formats (PNG, JPEG, TIFF, BMP and others). Some highlights are: extremely simple in use, not limited to the local PC (unique FreeImageIO) and Plugin driven!","Categories
Image Viewers, Image Converters, Raster Graphics, Data Visualization"
VirtualGL redirects 3D commands from a Unix/Linux OpenGL application onto a server-side GPU and converts the rendered 3D images into a video stream with which remote clients can interact to view and control the 3D application in real time.VirtualGL redirects 3D commands from a Unix/Linux OpenGL application onto a server-side GPU and converts the rendered 3D images into a video stream with which remote clients can interact to view and control the 3D application in real time.,"Categories
3D Rendering, Data Visualization"
"PGF/TikZ has moved to GitHub: https://github.com/pgf-tikz/pgf

THIS REPOSITORY IS NOW UNMAINTAINED

PGF is a TeX macro package for generating graphics. It is platform- and format-independent and works together with the most important TeX backend drivers, including pdftex and dvips. It comes with a user-friedly syntax layer called TikZ.PGF/TikZ has moved to GitHub: https://github.com/pgf-tikz/pgf

THIS REPOSITORY IS NOW UNMAINTAINED

PGF is a TeX macro package for generating graphics. It is platform- and format-independent and works together with the most important TeX backend drivers, including pdftex and dvips. It comes with a user-friedly syntax layer called TikZ.","Categories
TeX/LaTeX, Graphics, Data Visualization"
3D game engine (more powerful redesign of the Cube engine) and FPS game3D game engine (more powerful redesign of the Cube engine) and FPS game,"Categories
First Person Shooters, 3D Rendering, Game Engines"
"winPenPack is a project that aims at collecting the most frequently used and most popular open source applications made portable, so that they can be executed without installation from any USB Flash Drive or Hard Disk. The winPenPack suites offer a wide range of portable applications like office tools, internet tools, multimedia tools, development tools, security applications and other frequently used utilities. Everything you need, completely free, open source and portable!winPenPack is a project that aims at collecting the most frequently used and most popular open source applications made portable, so that they can be executed without installation from any USB Flash Drive or Hard Disk. The winPenPack suites offer a wide range of portable applications like office tools, internet tools, multimedia tools, development tools, security applications and other frequently used utilities. Everything you need, completely free, open source and portable!","Categories
Communications, Office Suites, Security, System, Internet, Graphics"
The Pure Data (short Pd) project on SourceForge unifies the extensions (or externals) written for the Pure Data Graphical Computer Music System written by Miller Puckette with contributions from many others.The Pure Data (short Pd) project on SourceForge unifies the extensions (or externals) written for the Pure Data Graphical Computer Music System written by Miller Puckette with contributions from many others.,"Categories
3D Rendering, HMI, Audio Analysis, MIDI, Sound Synthesis"
"Midi Sheet Music is a free program that plays MIDI music files while highlighting the piano notes and sheet music notes. Works on Windows, Mac OS X, and Ubuntu Linux.Midi Sheet Music is a free program that plays MIDI music files while highlighting the piano notes and sheet music notes. Works on Windows, Mac OS X, and Ubuntu Linux.","Categories
Desktop Environment, MIDI"
DjVu is a web-centric format for distributing documents and images. DjVu was created at AT&T Labs-Research and later sold to LizardTech Inc. DjVuLibre is a GPL implementation of DjVu maintained by the original inventors of DjVu.DjVu is a web-centric format for distributing documents and images. DjVu was created at AT&T Labs-Research and later sold to LizardTech Inc. DjVuLibre is a GPL implementation of DjVu maintained by the original inventors of DjVu.,"Categories
Internet, Image Viewers"
"The Open Source Computer Vision Library has >2500 algorithms, extensive documentation and sample code for real-time computer vision. It works on Windows, Linux, Mac OS X, Android, iOS in your browser through JavaScript.
Languages: C++, Python, Julia, Javascript

Homepage: https://opencv.org
Q&A forum: https://forum.opencv.org/
Documentation: https://docs.opencv.org
Source code: https://github.com/opencv

Please pay special attention to our tutorials! https://docs.opencv.org/master

Books about the OpenCV are described here: https://opencv.org/books.htmlThe Open Source Computer Vision Library has >2500 algorithms, extensive documentation and sample code for real-time computer vision. It works on Windows, Linux, Mac OS X, Android, iOS in your browser through JavaScript.
Languages: C++, Python, Julia, Javascript

Homepage: https://opencv.org
Q&A forum: https://forum.opencv.org/
Documentation: https://docs.opencv.org
Source code: https://github.com/opencv

Please pay special attention to our tutorials! https://docs.opencv.org/master

Books about the OpenCV are described here: https://opencv.org/books.html","Categories
Robotics, HMI, Realtime Processing"
