Description,Category
"Included languages:
English (en.miui.com, xiaomi.eu)
Chinese (miui.com)
Polish (Acid, miuipolska.pl)
Slovak (ingbrzy, https://miuios.cz)
Czech (VMach, https://miuios.cz)
Bulgarian (Global)
Hungarian (vagyula, miui.hu)
French (Global)
Swedish (Global)
Russian (Global)
Ukrainian (Global)
Belorussian (Global)
Croatian (Masva, MIUI Adria)
Vietnamese (Belmont-Gabriel)
Italian (miui.it)
Greek (Global)
Norwegian (Global)
Dutch (cueie, mannyribo, redmaner)
Spanish (nosijf982)
Turkish (suatsari)
Brazilian-Portuguese (Global, Feurrado, Lobianco)
Portuguese (KcNirvana, Lippe35)
Hebrew (Global)
Romanian (ashtefan)
German (muhamed89, cp82, dahool2016, and more)
Catalan (deivids84)
Korean (cjhyuky, bradly1, xiaomiqm)
Slovenian (bostjan2016)
Serbian (dudjaa)
Thai (Global)
Finnish (dogiex)
Arabic (Global)
Japanese (ScratchBuild)
Burmese (Global)
Danish (Global)Included languages:
English (en.miui.com, xiaomi.eu)
Chinese (miui.com)
Polish (Acid, miuipolska.pl)
Slovak (ingbrzy, https://miuios.cz)
Czech (VMach, https://miuios.cz)
Bulgarian (Global)
Hungarian (vagyula, miui.hu)
French (Global)
Swedish (Global)
Russian (Global)
Ukrainian (Global)
Belorussian (Global)
Croatian (Masva, MIUI Adria)
Vietnamese (Belmont-Gabriel)
Italian (miui.it)
Greek (Global)
Norwegian (Global)
Dutch (cueie, mannyribo, redmaner)
Spanish (nosijf982)
Turkish (suatsari)
Brazilian-Portuguese (Global, Feurrado, Lobianco)
Portuguese (KcNirvana, Lippe35)
Hebrew (Global)
Romanian (ashtefan)
German (muhamed89, cp82, dahool2016, and more)
Catalan (deivids84)
Korean (cjhyuky, bradly1, xiaomiqm)
Slovenian (bostjan2016)
Serbian (dudjaa)
Thai (Global)
Finnish (dogiex)
Arabic (Global)
Japanese (ScratchBuild)
Burmese (Global)
Danish (Global)","Categories
Software Development, OS distribution, ROMs"
The Software Testing Automation Framework (STAF) is a framework designed to improve the level of reuse and automation in test cases and test environments. The goal of STAF is to provide a complete end-to-end automation solution for testers.The Software Testing Automation Framework (STAF) is a framework designed to improve the level of reuse and automation in test cases and test environments. The goal of STAF is to provide a complete end-to-end automation solution for testers.,"Categories
Software Testing, Frameworks, Test Frameworks, Automated Testing"
"WillowTree# is a save editor for Borderlands written in C#. It can read, edit, and convert savegame files from PC, PS3, and Xbox 360 versions of the Borderlands game. It has a storage locker that can be used to transfer items between characters.WillowTree# is a save editor for Borderlands written in C#. It can read, edit, and convert savegame files from PC, PS3, and Xbox 360 versions of the Borderlands game. It has a storage locker that can be used to transfer items between characters.","Categories
Hex Editors"
"************************************************************

THIS PROJECT MOVED.

DO NOT DOWNLOAD OLD VERSIONS FROM HERE

See http://poedit.net/download for the latest & greatest.

************************************************************************************************************************

THIS PROJECT MOVED.

DO NOT DOWNLOAD OLD VERSIONS FROM HERE

See http://poedit.net/download for the latest & greatest.

************************************************************","Categories
Text Editors, Localization (L10N), Internationalization (I18N)"
"NOTE: iReport/Jaspersoft Studio Support Announcement: As of version 5.5.0, Jaspersoft Studio will be the official design client for JasperReports. iReport will remain as a supported product in maintenance-only mode until December 31, 2015, meaning we will continue to fix critical defects in upcoming releases but no new features will be added to the iReport client. Continue to maintain your existing reports with the new Jaspersoft Studio!

iReport is the most popular visual designer tool for JasperReports Library and JasperReports Server (Business Intelligence). Supports all the most important output formats and virtually any data source.NOTE: iReport/Jaspersoft Studio Support Announcement: As of version 5.5.0, Jaspersoft Studio will be the official design client for JasperReports. iReport will remain as a supported product in maintenance-only mode until December 31, 2015, meaning we will continue to fix critical defects in upcoming releases but no new features will be added to the iReport client. Continue to maintain your existing reports with the new Jaspersoft Studio!

iReport is the most popular visual designer tool for JasperReports Library and JasperReports Server (Business Intelligence). Supports all the most important output formats and virtually any data source.","Categories
Build Tools"
"Notepad++ is a source code editor that is free to use and is available in various languages. The source code editor is also written in C++ and is based on the Scintilla editing component. Notepad++ offers a wide range of features, such as autosaving, line bookmarking, simultaneous editing, tabbed document interface, and many more features. Over 140 plugins are also available to use in the default program.

Notepad++ takes advantage of higher execution speed and smaller program size by using Win32 API and STL. The ability to optimize efficiency without sacrificing user-friendliness results in an environment-friendly technology that reduces carbon dioxide emissions. Ultimately, the reduction in power consumption is much better for the environment while still being a viable option for businesses.

If you like this project consider donating.
https://notepad-plus-plus.org/donate/Notepad++ is a source code editor that is free to use and is available in various languages. The source code editor is also written in C++ and is based on the Scintilla editing component. Notepad++ offers a wide range of features, such as autosaving, line bookmarking, simultaneous editing, tabbed document interface, and many more features. Over 140 plugins are also available to use in the default program.

Notepad++ takes advantage of higher execution speed and smaller program size by using Win32 API and STL. The ability to optimize efficiency without sacrificing user-friendliness results in an environment-friendly technology that reduces carbon dioxide emissions. Ultimately, the reduction in power consumption is much better for the environment while still being a viable option for businesses.

If you like this project consider donating.
https://notepad-plus-plus.org/donate/","Categories
Text Editors, Software Development, Web Development"
"As business grows, Capturing, Storing and Sharing corporate knowledge is vital to the success of business. Electronic Document Management System (EDMS) is the best solution for managing information more efficiently, accurately, and cost-effectively.

EDMS improves organizational effectiveness by providing companies with greater ability to manage their unstructured information. It also enhances an organization’s ability to leverage information stores by allowing enterprise wide access for thousands of users. Provides tight security, ensuring that only people authorized to review or edit a document have access to it.

EDMS is a fully Browser based system developed in Java and needs no client component for implementation, when deployed either in the Intranet or over the Internet.As business grows, Capturing, Storing and Sharing corporate knowledge is vital to the success of business. Electronic Document Management System (EDMS) is the best solution for managing information more efficiently, accurately, and cost-effectively.

EDMS improves organizational effectiveness by providing companies with greater ability to manage their unstructured information. It also enhances an organization’s ability to leverage information stores by allowing enterprise wide access for thousands of users. Provides tight security, ensuring that only people authorized to review or edit a document have access to it.

EDMS is a fully Browser based system developed in Java and needs no client component for implementation, when deployed either in the Intranet or over the Internet.","Categories
File Sharing, Version Control, Document Management"
"cx_Oracle is a Python extension module that allows access to Oracle databases and conforms to the Python database API specification version 2.0

Project has moved to GitHub (https://github.com/oracle/python-cx_Oracle) and new builds are available at PyPI (https://pypi.python.org/pypi/cx_Oracle).cx_Oracle is a Python extension module that allows access to Oracle databases and conforms to the Python database API specification version 2.0

Project has moved to GitHub (https://github.com/oracle/python-cx_Oracle) and new builds are available at PyPI (https://pypi.python.org/pypi/cx_Oracle).","Categories
Software Development"
"dbUnit is a JUnit extension targeted for database-driven projects that, among other things, puts your database into a known state between test runs.dbUnit is a JUnit extension targeted for database-driven projects that, among other things, puts your database into a known state between test runs.","Categories
Database, Software Development, Software Testing"
"This project is no longer actively maintained. It is succeeded by the Eclipse RDF4J project, which can be found at GitHub and at http://www.rdf4j.org/.

Sesame is a de-facto standard framework for processing RDF data. This includes parsing, scalable storage, reasoning and full SPARQL 1.1 query/update support. Sesame offers a fully modular toolkit and an easy-to-use Java API that can be connected to all leading RDF storage solutions.This project is no longer actively maintained. It is succeeded by the Eclipse RDF4J project, which can be found at GitHub and at http://www.rdf4j.org/.

Sesame is a de-facto standard framework for processing RDF data. This includes parsing, scalable storage, reasoning and full SPARQL 1.1 query/update support. Sesame offers a fully modular toolkit and an easy-to-use Java API that can be connected to all leading RDF storage solutions.","Categories
Storage, Libraries, Semantic Web"
"Packages with 86 components for all delphi versions (since D7) to build Windows 32/64 bit applications:
VCL controls (labels, buttons, panels, Edits, TabControls, StaticText) with features like background gradient, colored bevels, wallpaper, shadowText, caption orientation etc...
TcyCommunicate and TcyCommRoomConnector allows communication between applications running in same computer session.
TcySearchFiles and TcyCopyfiles allow respectively search and copy files with pause/resume/abort features.
TcyResizer allow move and resize components at run-time like delphi 2009 does.
Advanced DB Express components (tested with mySQL) for easy table data handling (tcyDbxTable or TcyDbxSimpleTable), schema modifications (TcyDbxUpdateSql), reconcile handling (TcyDBXReconcileError) and table creation (cyDbxImportDataset1).
TcyMathParser can parse matematical expressions.
TcyWebBrowser allows view/edit html documents.
TcyDbAdvGrid is a DBGrid with advanced feature etc ...Packages with 86 components for all delphi versions (since D7) to build Windows 32/64 bit applications:
VCL controls (labels, buttons, panels, Edits, TabControls, StaticText) with features like background gradient, colored bevels, wallpaper, shadowText, caption orientation etc...
TcyCommunicate and TcyCommRoomConnector allows communication between applications running in same computer session.
TcySearchFiles and TcyCopyfiles allow respectively search and copy files with pause/resume/abort features.
TcyResizer allow move and resize components at run-time like delphi 2009 does.
Advanced DB Express components (tested with mySQL) for easy table data handling (tcyDbxTable or TcyDbxSimpleTable), schema modifications (TcyDbxUpdateSql), reconcile handling (TcyDBXReconcileError) and table creation (cyDbxImportDataset1).
TcyMathParser can parse matematical expressions.
TcyWebBrowser allows view/edit html documents.
TcyDbAdvGrid is a DBGrid with advanced feature etc ...","Categories
Object Oriented, Libraries"
"Jericho HTML Parser is a java library allowing analysis and manipulation of parts of an HTML document, including server-side tags, while reproducing verbatim any unrecognised or invalid HTML.Jericho HTML Parser is a java library allowing analysis and manipulation of parts of an HTML document, including server-side tags, while reproducing verbatim any unrecognised or invalid HTML.","Categories
Text Processing, HTML/XHTML, Dynamic Content, Software Development"
"omniORB is a CORBA object request broker for C++ and Python. It is very fast, robust, and standards-compliant.omniORB is a CORBA object request broker for C++ and Python. It is very fast, robust, and standards-compliant.","Categories
CORBA"
"The Grinder is a load testing framework that makes it easy to run a distributed test using many load injector machines. Test scripts are written in Jython, and can call out to arbitrary Java code, providing support for testing a large range of network protocols.

The Grinder comes with a mature plug-in for testing HTTP services, HTTP scripts can be recorded easily from a browser session.The Grinder is a load testing framework that makes it easy to run a distributed test using many load injector machines. Test scripts are written in Jython, and can call out to arbitrary Java code, providing support for testing a large range of network protocols.

The Grinder comes with a mature plug-in for testing HTTP services, HTTP scripts can be recorded easily from a browser session.","Categories
Load Testing"
"GLFW is an Open Source, multi-platform library for OpenGL, OpenGL ES and Vulkan development on the desktop. It provides a simple API for creating windows, contexts and surfaces, receiving input and events.GLFW is an Open Source, multi-platform library for OpenGL, OpenGL ES and Vulkan development on the desktop. It provides a simple API for creating windows, contexts and surfaces, receiving input and events.","Categories
3D Rendering, Libraries"
"This program belongs to class ""Clipboard Manager"". It captures many clipboard objects and allows user to select and paste one in any program. Inspired by analogs: ClipDiary, Ditto, AceText. Main priorities: usability, compatibility, reliability.
Requires .Net Framework 4.52+ (Windows Vista+/Server 2008+)This program belongs to class ""Clipboard Manager"". It captures many clipboard objects and allows user to select and paste one in any program. Inspired by analogs: ClipDiary, Ditto, AceText. Main priorities: usability, compatibility, reliability.
Requires .Net Framework 4.52+ (Windows Vista+/Server 2008+)","Categories
Desktop Environment, Usability, Clipboard Managers"
"JACOB is a JAVA-COM Bridge that allows you to call COM Automation components from Java. It uses JNI to make native calls to the COM libraries. JACOB runs on x86 and x64 environments supporting 32 bit and 64 bit JVMs

This project has moved to https://github.com/freemansoft/jacob-projectJACOB is a JAVA-COM Bridge that allows you to call COM Automation components from Java. It uses JNI to make native calls to the COM libraries. JACOB runs on x86 and x64 environments supporting 32 bit and 64 bit JVMs

This project has moved to https://github.com/freemansoft/jacob-project","Categories
Software Development"
"ALL DEVELOPMENT MOVED TO GITHUB

https://github.com/wxFormBuilder/wxFormBuilder

wxFormBuilder - a RAD tool for wxWidgets GUI design.ALL DEVELOPMENT MOVED TO GITHUB

https://github.com/wxFormBuilder/wxFormBuilder

wxFormBuilder - a RAD tool for wxWidgets GUI design.","Categories
User Interface (UI)"
"The gSOAP toolkit is an extensive suite of portable C and C++ software to develop XML Web services with powerful type-safe XML data bindings. Easy-to-use code-generator tools allow you to directly integrate XML data in C and C++. Serializes native application data in XML. Includes WSDL/XSD schema binding and auto-coding tools, stub/skeleton compiler, Web server integration with Apache module and IIS extension, high-performance XML processing with schema validation, fast MIME/MTOM streaming, SOAP and REST Web API development, WS-* protocols (WS-Security, WS-Policy, WS-ReliableMessaging, etc), XML-RPC and JSON. Licensed under GPLv2.

Visit the developer center with guides, tutorials, and examples at www.genivia.com/dev.html

The documentation of the toolkit, libraries, plugins and more is available at www.genivia.com/docs.html

Commercial-use licenses and expert technical support services are available at competitive pricing levels, please visit www.genivia.com/products.htmlThe gSOAP toolkit is an extensive suite of portable C and C++ software to develop XML Web services with powerful type-safe XML data bindings. Easy-to-use code-generator tools allow you to directly integrate XML data in C and C++. Serializes native application data in XML. Includes WSDL/XSD schema binding and auto-coding tools, stub/skeleton compiler, Web server integration with Apache module and IIS extension, high-performance XML processing with schema validation, fast MIME/MTOM streaming, SOAP and REST Web API development, WS-* protocols (WS-Security, WS-Policy, WS-ReliableMessaging, etc), XML-RPC and JSON. Licensed under GPLv2.

Visit the developer center with guides, tutorials, and examples at www.genivia.com/dev.html

The documentation of the toolkit, libraries, plugins and more is available at www.genivia.com/docs.html

Commercial-use licenses and expert technical support services are available at competitive pricing levels, please visit www.genivia.com/products.html","Categories
XML, Communications, Code Generators, Messaging"
"PLEASE NOTE that we are in the process of moving to GitHub: https://github.com/libexpat/libexpat

This is James Clark's Expat XML parser library in C. It is a stream oriented parser that requires setting handlers to deal with the structure that the parser
discovers in the document.

PLEASE NOTE that we are in the process of moving to GitHub: https://github.com/libexpat/libexpatPLEASE NOTE that we are in the process of moving to GitHub: https://github.com/libexpat/libexpat

This is James Clark's Expat XML parser library in C. It is a stream oriented parser that requires setting handlers to deal with the structure that the parser
discovers in the document.

PLEASE NOTE that we are in the process of moving to GitHub: https://github.com/libexpat/libexpat","Categories
XML, Internet, XML Parsers"
"Arianne is a multiplayer online engine to develop turn based and real time games, providing a simple way of creating the game server rules and clients like our MORPG Stendhal. Our engine Marauroa uses Java and SQL for hosting hundreds of players on a solo host.

Stendhal is a fun friendly and free multiplayer online adventure game with a huge and rich world. With hundreds of NPCs and different quests, features like the Travel log and achievement system keep track of progress. Thousands of creatures are ready to fight, above and below ground, and as players level up they can compare themselves on a detailed stats website.

The engine Marauroa provides a simple way of creating games on a portable and robust server architecture. Marauroa manages the client server communication and provides an object orientated view of the world for game developers. It handles database access in a transparent way to store player accounts, character progress and the state of the worldArianne is a multiplayer online engine to develop turn based and real time games, providing a simple way of creating the game server rules and clients like our MORPG Stendhal. Our engine Marauroa uses Java and SQL for hosting hundreds of players on a solo host.

Stendhal is a fun friendly and free multiplayer online adventure game with a huge and rich world. With hundreds of NPCs and different quests, features like the Travel log and achievement system keep track of progress. Thousands of creatures are ready to fight, above and below ground, and as players level up they can compare themselves on a detailed stats website.

The engine Marauroa provides a simple way of creating games on a portable and robust server architecture. Marauroa manages the client server communication and provides an object orientated view of the world for game developers. It handles database access in a transparent way to store player accounts, character progress and the state of the world","Categories
Real Time Strategy, Role-Playing Games (RPG), Multi-User Dungeons (MUD), Frameworks, MMORPG, Game Development Frameworks"
"Win32 build of Subversion. These binaries are built using Visual C++ 6.0 Should work on all flavours of Windows from Win2000 to Win8 and 2008 Server including server variants (not all tested).
(1.7.x does not work on NT4 due to APR using new functions).

Modules for Apache 2.2.x and 2.4.x (1.7.6 and up) is included.

Language bindings are NOT tested.

Source code is found at the Apache Subversion site at http://subversion.apache.org/

Code in this project is just a ""Build script"" and patches for VC6Win32 build of Subversion. These binaries are built using Visual C++ 6.0 Should work on all flavours of Windows from Win2000 to Win8 and 2008 Server including server variants (not all tested).
(1.7.x does not work on NT4 due to APR using new functions).

Modules for Apache 2.2.x and 2.4.x (1.7.6 and up) is included.

Language bindings are NOT tested.

Source code is found at the Apache Subversion site at http://subversion.apache.org/

Code in this project is just a ""Build script"" and patches for VC6","Categories
Subversion"
A new and improved fork of Bloodshed Dev-C++A new and improved fork of Bloodshed Dev-C++,"Categories
Integrated Development Environments (IDE), Software Development"
"GnuCOBOL (formerly OpenCOBOL) is a free, modern COBOL compiler. GnuCOBOL implements a substantial part of the COBOL 85, X/Open COBOL and newer ISO COBOL standards (2002, 2014, 2023), as well as many extensions included in other COBOL compilers (IBM COBOL, MicroFocus COBOL, ACUCOBOL-GT and others).

GnuCOBOL translates COBOL into C and internally compiles the translated code using a native C compiler.
Build COBOL programs on various platforms, including GNU/Linux, Unix, Mac OS X, and Microsoft Windows. GnuCOBOL has also been built on HP/UX, z/OS, SPARC, RS6000, AS/400, along with other combinations of machines and operating systems.

Copyright 2001-2022 Free Software Foundation, Inc.

The cobc compiler is free software; you can redistribute it and/or modify it under the terms of the GNU General Public License as published by the FSF; either version 3, or (at your option) any later version.

The libcob run time support source tree is licensed under the GNU LGPL.GnuCOBOL (formerly OpenCOBOL) is a free, modern COBOL compiler. GnuCOBOL implements a substantial part of the COBOL 85, X/Open COBOL and newer ISO COBOL standards (2002, 2014, 2023), as well as many extensions included in other COBOL compilers (IBM COBOL, MicroFocus COBOL, ACUCOBOL-GT and others).

GnuCOBOL translates COBOL into C and internally compiles the translated code using a native C compiler.
Build COBOL programs on various platforms, including GNU/Linux, Unix, Mac OS X, and Microsoft Windows. GnuCOBOL has also been built on HP/UX, z/OS, SPARC, RS6000, AS/400, along with other combinations of machines and operating systems.

Copyright 2001-2022 Free Software Foundation, Inc.

The cobc compiler is free software; you can redistribute it and/or modify it under the terms of the GNU General Public License as published by the FSF; either version 3, or (at your option) any later version.

The libcob run time support source tree is licensed under the GNU LGPL.","Categories
Software Development, Compilers"
"This is the fast and Free (LGPL license) real time MPEG Audio Layer 1, 2 and 3 decoding library and console player. It uses floating point or integer math, along with several special optimizations (3DNow, SSE, ARM, ...) to make it most efficient.This is the fast and Free (LGPL license) real time MPEG Audio Layer 1, 2 and 3 decoding library and console player. It uses floating point or integer math, along with several special optimizations (3DNow, SSE, ARM, ...) to make it most efficient.","Categories
MP3, Libraries"
WebKit .NET is a control library wrapper for WebKit written in C#. The aim is to make it easy for users to incorporate WebKit into their .NET applications.WebKit .NET is a control library wrapper for WebKit written in C#. The aim is to make it easy for users to incorporate WebKit into their .NET applications.,"Categories
Browsers, Libraries"
A set of Python extension modules that wrap the cross-platform GUI classes from wxWidgets.A set of Python extension modules that wrap the cross-platform GUI classes from wxWidgets.,"Categories
Frameworks"
"Crazy Eddie's GUI (CEGUI) system is a graphical user interface C++ library. It was designed particularly for the needs of videogames, but the library is usable for non-game tasks, such as any other type of applications (rendering/visualisation/virtual reality) and tools. It is designed for user flexibility in look-and-feel, as well as being adaptable to the user's choice in tools and operating systems.

Established in 2003, CEGUI sees continual, active development and remains one of the most powerful and most popular options for developers requiring an adaptable and efficient GUI solution.

CEGUI is fully supported by the developers that created - and continue to develop - the library, and who are accessible via the project's dedicated internet forums and IRC channel.

For more information, more screenshots and for news, check out out our homepage: http://cegui.org.uk

The repository is now at bitbucket (including our issue/bug tracker): https://bitbucket.org/ceguiCrazy Eddie's GUI (CEGUI) system is a graphical user interface C++ library. It was designed particularly for the needs of videogames, but the library is usable for non-game tasks, such as any other type of applications (rendering/visualisation/virtual reality) and tools. It is designed for user flexibility in look-and-feel, as well as being adaptable to the user's choice in tools and operating systems.

Established in 2003, CEGUI sees continual, active development and remains one of the most powerful and most popular options for developers requiring an adaptable and efficient GUI solution.

CEGUI is fully supported by the developers that created - and continue to develop - the library, and who are accessible via the project's dedicated internet forums and IRC channel.

For more information, more screenshots and for news, check out out our homepage: http://cegui.org.uk

The repository is now at bitbucket (including our issue/bug tracker): https://bitbucket.org/cegui","Categories
User Interface (UI), VR Development, Virtual Reality"
"Emgu CV is a cross platform .Net wrapper to the OpenCV image processing library. Allowing OpenCV functions to be called from .NET compatible languages such as C#, VB, VC++, IronPython etc. The wrapper can be compiled in Mono and run on Windows, Linux, Mac OS X, iPhone, iPad and Android devices.Emgu CV is a cross platform .Net wrapper to the OpenCV image processing library. Allowing OpenCV functions to be called from .NET compatible languages such as C#, VB, VC++, IronPython etc. The wrapper can be compiled in Mono and run on Windows, Linux, Mac OS X, iPhone, iPad and Android devices.","Categories
Frameworks, Graphics, Scientific/Engineering"
"FastMM is a lightning fast replacement memory manager for Embarcadero Delphi Win32 and Win64 applications that is not prone to memory fragmentation, and supports shared memory without the use of external .DLL files.

Important note: FastMM has moved to GitHub. Updates will no longer be pushed to the SourceForge repository.FastMM is a lightning fast replacement memory manager for Embarcadero Delphi Win32 and Win64 applications that is not prone to memory fragmentation, and supports shared memory without the use of external .DLL files.

Important note: FastMM has moved to GitHub. Updates will no longer be pushed to the SourceForge repository.","Categories
Software Development"
A distutils extension to create standalone windows programs from python scripts.A distutils extension to create standalone windows programs from python scripts.,"Categories
Build Tools, Software Distribution"
"The Irrlicht Engine is an open source high performance realtime 3D engine written and usable in C++. It is completely cross-platform, using D3D, OpenGL and its own software renderers.The Irrlicht Engine is an open source high performance realtime 3D engine written and usable in C++. It is completely cross-platform, using D3D, OpenGL and its own software renderers.","Categories
Games/Entertainment, Software Development, 3D Rendering"
Java platform for fast time-to-market of business applications. Write just the domain classes in plain Java. Get a business application ready for production.Java platform for fast time-to-market of business applications. Write just the domain classes in plain Java. Get a business application ready for production.,"Categories
Enterprise, Frameworks, Object Oriented"
"Mixed Integer Linear Programming (MILP) solver lp_solve solves pure linear, (mixed) integer/binary, semi-cont and special ordered sets (SOS) models.lp_solve is written in ANSI C and can be compiled on many different platforms like Linux and WINDOWSMixed Integer Linear Programming (MILP) solver lp_solve solves pure linear, (mixed) integer/binary, semi-cont and special ordered sets (SOS) models.lp_solve is written in ANSI C and can be compiled on many different platforms like Linux and WINDOWS","Categories
Algorithms, Mathematics"
This project is for homebrew console development tools based on the gnu compiler collection with additional tools and libraries to aid programming each supported console. The windows variants are built with MinGW.This project is for homebrew console development tools based on the gnu compiler collection with additional tools and libraries to aid programming each supported console. The windows variants are built with MinGW.,"Categories
Debuggers, Compilers, Cross Compilers"
"Matplotlib is a python library for making publication quality plots using a syntax familiar to MATLAB users. Matplotlib uses numpy for numerics. Output formats include PDF, Postscript, SVG, and PNG, as well as screen display.

As of matplotlib version 1.5, we are no longer making file releases available on SourceForge. Please visit http://matplotlib.org/users/installing.html for help obtaining matplotlib.Matplotlib is a python library for making publication quality plots using a syntax familiar to MATLAB users. Matplotlib uses numpy for numerics. Output formats include PDF, Postscript, SVG, and PNG, as well as screen display.

As of matplotlib version 1.5, we are no longer making file releases available on SourceForge. Please visit http://matplotlib.org/users/installing.html for help obtaining matplotlib.","Categories
Software Development, Graphics, Data Visualization"
"MIUI modifications with multi language based on clean chineese ROMs by MiRoom Portal Project.
Dev blog: https://t.me/XiaomiSirMIUI modifications with multi language based on clean chineese ROMs by MiRoom Portal Project.
Dev blog: https://t.me/XiaomiSir","Categories
Software Testing, User Interface (UI), Mobile"
"Yaoqiang BPMN Editor is a graphical editor for business process diagrams, compliant with OMG specifications (BPMN 2.0 / DMN 1.1).Yaoqiang BPMN Editor is a graphical editor for business process diagrams, compliant with OMG specifications (BPMN 2.0 / DMN 1.1).","Categories
UML, Workflow Management, Business Process Management"
"PHP5 RAD and object oriented PHP framework for building event-driven stateful web applications. Based on Zend Framework, features tableless HTML, multiple databases, accesskey support, auto data type recognition, transparent AJAX, UTF-8, i18n/l10n.PHP5 RAD and object oriented PHP framework for building event-driven stateful web applications. Based on Zend Framework, features tableless HTML, multiple databases, accesskey support, auto data type recognition, transparent AJAX, UTF-8, i18n/l10n.","Categories
Front-Ends, Dynamic Content, Frameworks"
"mcrypt, and the accompanying libmcrypt, are intended to be replacements for the old Unix crypt, except that they are under the GPL and support an ever-wider range of algorithms and modes.mcrypt, and the accompanying libmcrypt, are intended to be replacements for the old Unix crypt, except that they are under the GPL and support an ever-wider range of algorithms and modes.","Categories
Cryptography, Software Development, Mathematics"
"GnuWin provides Win32-versions of GNU tools, or tools with a similar open source licence. The ports are native ports, relying only on libraries provided with any modern 32-bits MS-Windows operating system, such as 2000 / XP / Vista / 7GnuWin provides Win32-versions of GNU tools, or tools with a similar open source licence. The ports are native ports, relying only on libraries provided with any modern 32-bits MS-Windows operating system, such as 2000 / XP / Vista / 7","Categories
Office/Business, Desktop Environment, Build Tools"
"A JavaScript (JSON) tool for Notepad++ (formerly JSMinNpp) and Visual Studio Code.
* Douglas Crockford's JSMin algorithm to minimize JavaScript code.
* My own algorithm to format JavaScript code.
* A JSON tree viewer. The JSON tree viewer for Notepad++ can handle >10MB JSON file easily.
* Support 64bit Notepad++ (from version 1.20.0, "".64.zip"" package).

Really helpful to JavaScript coder on Notepad++ and Visual Studio Code. Easy to use it.
Made in China.
Project site: http://www.sunjw.us/jstool

Any bugs, please send me email: sunjw8888 at? gmail.com or submit issue at https://github.com/sunjw/jstoolnpp/issues

Source code repository has been moved to GitHub. Please check https://github.com/sunjw/jstoolnpp.A JavaScript (JSON) tool for Notepad++ (formerly JSMinNpp) and Visual Studio Code.
* Douglas Crockford's JSMin algorithm to minimize JavaScript code.
* My own algorithm to format JavaScript code.
* A JSON tree viewer. The JSON tree viewer for Notepad++ can handle >10MB JSON file easily.
* Support 64bit Notepad++ (from version 1.20.0, "".64.zip"" package).

Really helpful to JavaScript coder on Notepad++ and Visual Studio Code. Easy to use it.
Made in China.
Project site: http://www.sunjw.us/jstool

Any bugs, please send me email: sunjw8888 at? gmail.com or submit issue at https://github.com/sunjw/jstoolnpp/issues

Source code repository has been moved to GitHub. Please check https://github.com/sunjw/jstoolnpp.","Categories
Code Generators"
"Port of SDL library to Android mobile platform.
There are also several games inside the repository, along with their sources and build files.
Both SDL 1.2 and 1.3/2.0 versions are supported (1.3/2.0 support is experimental)
Sources are at https://github.com/pelya/commandergeniusPort of SDL library to Android mobile platform.
There are also several games inside the repository, along with their sources and build files.
Both SDL 1.2 and 1.3/2.0 versions are supported (1.3/2.0 support is experimental)
Sources are at https://github.com/pelya/commandergenius","Categories
Games/Entertainment, Frameworks, Mobile"
"RedDwarf is a horizontally scalable application server for low latency apps such as online games, virtual worlds, and social networking applications. It is the official community fork for Project Darkstar, previously sponsored by Sun Microsystems.RedDwarf is a horizontally scalable application server for low latency apps such as online games, virtual worlds, and social networking applications. It is the official community fork for Project Darkstar, previously sponsored by Sun Microsystems.","Categories
Games/Entertainment, Distributed Computing, Application Servers"
U++ is BSD licensed C++ cross-platform rapid application development framework focused on programmers productivity without sacrificing runtime performance. Based on strictly deterministic design it provides an alternative to GC collected platforms.U++ is BSD licensed C++ cross-platform rapid application development framework focused on programmers productivity without sacrificing runtime performance. Based on strictly deterministic design it provides an alternative to GC collected platforms.,"Categories
Frameworks, Compilers, Libraries"
An extensive update of Borland's Object Windows Library (OWL) for writing GUI applications in standard C++ on Microsoft Windows.An extensive update of Borland's Object Windows Library (OWL) for writing GUI applications in standard C++ on Microsoft Windows.,"Categories
Frameworks"
EasyMock is a Java library that provides an easy way to use Mock Objects in unit testing with JUnit and TestNG.EasyMock is a Java library that provides an easy way to use Mock Objects in unit testing with JUnit and TestNG.,"Categories
Software Testing"
"One-JAR(TM) is a simple solution to a vexing problem in Java: how to distribute an application as a single jar-file, when it depends on multiple other jar-files. One-JAR uses a custom classloader to discover library jar files inside the main jar.One-JAR(TM) is a simple solution to a vexing problem in Java: how to distribute an application as a single jar-file, when it depends on multiple other jar-files. One-JAR uses a custom classloader to discover library jar files inside the main jar.","Categories
Build Tools, Installation/Setup"
