Description,Category
"With Osclass, get your own classifieds website for free. Using this script, you can provide free advertising for items for sale, real estate, jobs, cars... Best features: Plugins, Themes, Multi-language, Captcha, Dashboard, SEO Friendly.With Osclass, get your own classifieds website for free. Using this script, you can provide free advertising for items for sale, real estate, jobs, cars... Best features: Plugins, Themes, Multi-language, Captcha, Dashboard, SEO Friendly.","Categories
WWW/HTTP"
"This is the home of the old MindTouch Platform and Core. This project was turned over to the community in 2010. Please visit www.MindTouch.com for the most up to date version of MindTouch--software that accelerates customer success.

More info on the old Core and Platform: http://mndt.ch/oss-dep

Thanks for your interest and for making the old MindTouch open source one of the most popular (top 5) open source projects in the world from 2007-2010.

Some key terms commonly associated with this project are: customer support, self service support, customer success center, help center, enterprise wiki, etcThis is the home of the old MindTouch Platform and Core. This project was turned over to the community in 2010. Please visit www.MindTouch.com for the most up to date version of MindTouch--software that accelerates customer success.

More info on the old Core and Platform: http://mndt.ch/oss-dep

Thanks for your interest and for making the old MindTouch open source one of the most popular (top 5) open source projects in the world from 2007-2010.

Some key terms commonly associated with this project are: customer support, self service support, customer success center, help center, enterprise wiki, etc","Categories
Text Editors, Enterprise, Site Management, Frameworks, Wiki"
"playSMS is a free and open source SMS management software, a web interface for SMS gateways and bulk SMS services.playSMS is a free and open source SMS management software, a web interface for SMS gateways and bulk SMS services.","Categories
Communications, WWW/HTTP, Mobile"
"Web application for management formal representations of knowledge, thesauri, taxonomies and multilingual vocabularies / Aplicación para la gestión de representaciones formales del conocimiento, tesauros, taxonomías, vocabularios multilingües. For the latest version of code: https://github.com/tematres/TemaTres-Vocabulary-ServerWeb application for management formal representations of knowledge, thesauri, taxonomies and multilingual vocabularies / Aplicación para la gestión de representaciones formales del conocimiento, tesauros, taxonomías, vocabularios multilingües. For the latest version of code: https://github.com/tematres/TemaTres-Vocabulary-Server","Categories
Site Management, Library, Knowledge Management"
"Please note that OWFS source code, and all Issue/Tickets/merge requests have now been moved to https://github.com/owfs/owfs/.

Developer mailing lists will still be kept at Sourceforge.
----
OWFS -- 1-Wire file system. Use the Dallas 1-Wire and iButton chips with standard filesystem commands. Create temperature loggers. Monitor everything. OWHTTPD -- same system, only used as a light weight web server. OWFS is also ported to embedded routers, Mac OSX and Windows.

Basically you can use these inexpensive little sensors and other chips with very simple wiring to sense and control the physical environment. The interface is very flexible -- everything from a web browser, to read and writing directly to the chip's ""file"" to integrating with your programs -- even over the internet.

There is a growing number of 1-wire sensors: temperature, voltage, humidity, light, ultraviolet, pressure, thermisters, thermocouples, programmable microcontrollers, relays, lights, LCD panels, etcPlease note that OWFS source code, and all Issue/Tickets/merge requests have now been moved to https://github.com/owfs/owfs/.

Developer mailing lists will still be kept at Sourceforge.
----
OWFS -- 1-Wire file system. Use the Dallas 1-Wire and iButton chips with standard filesystem commands. Create temperature loggers. Monitor everything. OWHTTPD -- same system, only used as a light weight web server. OWFS is also ported to embedded routers, Mac OSX and Windows.

Basically you can use these inexpensive little sensors and other chips with very simple wiring to sense and control the physical environment. The interface is very flexible -- everything from a web browser, to read and writing directly to the chip's ""file"" to integrating with your programs -- even over the internet.

There is a growing number of 1-wire sensors: temperature, voltage, humidity, light, ultraviolet, pressure, thermisters, thermocouples, programmable microcontrollers, relays, lights, LCD panels, etc","Categories
Communications, WWW/HTTP, Logging, Hardware Drivers, File Systems, Scientific/Engineering"
"Network Security Toolkit (NST) is a bootable ISO image (Live USB Flash Drive) based on Fedora 36 providing easy access to best-of-breed Open Source Network Security Applications and should run on most x86_64 systems.

The main intent of developing this toolkit was to provide the security professional and network administrator with a comprehensive set of Open Source Network Security Tools. The majority of tools published in the article: Top 125 Security Tools by INSECURE.ORG are available in the toolkit. An advanced Web User Interface (WUI) is provided for system/network administration, navigation, automation, network monitoring, host geolocation, network analysis and configuration of many network and security applications found within the NST distribution. In the virtual world, NST can be used as a network security analysis, validation and monitoring tool on enterprise virtual servers hosting virtual machines.Network Security Toolkit (NST) is a bootable ISO image (Live USB Flash Drive) based on Fedora 36 providing easy access to best-of-breed Open Source Network Security Applications and should run on most x86_64 systems.

The main intent of developing this toolkit was to provide the security professional and network administrator with a comprehensive set of Open Source Network Security Tools. The majority of tools published in the article: Top 125 Security Tools by INSECURE.ORG are available in the toolkit. An advanced Web User Interface (WUI) is provided for system/network administration, navigation, automation, network monitoring, host geolocation, network analysis and configuration of many network and security applications found within the NST distribution. In the virtual world, NST can be used as a network security analysis, validation and monitoring tool on enterprise virtual servers hosting virtual machines.","Categories
Communications, Security, Systems Administration, Internet"
"Foswiki is an Enterprise wiki, typically used to run a collaboration platform, knowledge base or document management system. Users can create wiki applications using the Topic Markup Language, and developers can extend its functionality with plugins.

Foswiki stands for ""Free and Open Source"" wiki to emphasize its commitment to Open Source software.Foswiki is an Enterprise wiki, typically used to run a collaboration platform, knowledge base or document management system. Users can create wiki applications using the Topic Markup Language, and developers can extend its functionality with plugins.

Foswiki stands for ""Free and Open Source"" wiki to emphasize its commitment to Open Source software.","Categories
Documentation, Wiki, Business Intelligence, Document Management"
"Camera/Shy is the only steganographic tool that automatically scans for and delivers decrypted content straight from the Web. It is a stand-alone, Internet Explorer-based browser that leaves no trace on the user's system and has enhanced security.Camera/Shy is the only steganographic tool that automatically scans for and delivers decrypted content straight from the Web. It is a stand-alone, Internet Explorer-based browser that leaves no trace on the user's system and has enhanced security.","Categories
Browsers"
A class for PHP to talk to Active Directory through LDAP.A class for PHP to talk to Active Directory through LDAP.,"Categories
WWW/HTTP, LDAP"
"This project implements a simple STUN server and client on Windows, Linux, and Solaris. The STUN protocol (Simple Traversal of UDP through NATs) is described in the IETF RFC 3489, available at http://www.ietf.org/rfc/rfc3489.txtThis project implements a simple STUN server and client on Windows, Linux, and Solaris. The STUN protocol (Simple Traversal of UDP through NATs) is described in the IETF RFC 3489, available at http://www.ietf.org/rfc/rfc3489.txt","Categories
Internet Phone, Telephony, Networking, Internet"
"HTML Parser is a Java library used to parse HTML in either a linear or nested fashion. Primarily used for transformation or extraction, it features filters, visitors, custom tags and easy to use JavaBeans. It is a fast, robust and well tested package.HTML Parser is a Java library used to parse HTML in either a linear or nested fashion. Primarily used for transformation or extraction, it features filters, visitors, custom tags and easy to use JavaBeans. It is a fast, robust and well tested package.","Categories
WWW/HTTP, Software Development"
"swatchdog.pl started out as swatch, the ""simple watchdog"" for activity monitoring log files produced by UNIX's syslog facility. It has since been evolving into a utility that can monitor just about any type of log. The name has been changed to satisfy a request made by the old Swiss watch company.swatchdog.pl started out as swatch, the ""simple watchdog"" for activity monitoring log files produced by UNIX's syslog facility. It has since been evolving into a utility that can monitor just about any type of log. The name has been changed to satisfy a request made by the old Swiss watch company.","Categories
Log Analysis, Systems Administration, Logging"
Speed up perl scripts by running them persistentlySpeed up perl scripts by running them persistently,"Categories
CGI Scripts, Interpreters"
"The NCID (Network Caller ID) project is Caller ID (CID) distributed over a network. The project contains the NCID package and 4 optional client packages. Each package is described at the NCID web site. A non-inclusive list of 3rd party addons is also available at the web site

Available Packages:
NCID - contains the server, gateways, and a client with output modules
LCDncid - a client that uses LCDproc to display Caller ID on a LCD display
NCIDandroid - a client and gateway for Android devices
NCIDdisplay - a homebrew client that displays on large LED modules
NCIDpop - a popup client for Windows, Mac, and LinuxThe NCID (Network Caller ID) project is Caller ID (CID) distributed over a network. The project contains the NCID package and 4 optional client packages. Each package is described at the NCID web site. A non-inclusive list of 3rd party addons is also available at the web site

Available Packages:
NCID - contains the server, gateways, and a client with output modules
LCDncid - a client that uses LCDproc to display Caller ID on a LCD display
NCIDandroid - a client and gateway for Android devices
NCIDdisplay - a homebrew client that displays on large LED modules
NCIDpop - a popup client for Windows, Mac, and Linux","Categories
Telephony, Internet"
"phpABook is a simple address/contact management system that uses PHP and MySQL. It provides many features that you would find in a similar offline, OS specific application. It also has multi-user capabilities.

NEWS: We are cooking an all new version - new code, new features, new design. Subscribe the mailing list to keep updated.phpABook is a simple address/contact management system that uses PHP and MySQL. It provides many features that you would find in a similar offline, OS specific application. It also has multi-user capabilities.

NEWS: We are cooking an all new version - new code, new features, new design. Subscribe the mailing list to keep updated.","Categories
Other/Nonlisted Topic, CRM, WWW/HTTP"
"Drake CMS is a light-weight PHP dynamic web authoring and content management system with an embedded flat file database and support for any other database system. High speed, best security, fully internationalized and customizable. Works on any PHP4/PHP5Drake CMS is a light-weight PHP dynamic web authoring and content management system with an embedded flat file database and support for any other database system. High speed, best security, fully internationalized and customizable. Works on any PHP4/PHP5","Categories
Dynamic Content, Site Management"
Silex is a free and open source website builder in the cloud. Create websites directly in the browser without writing code. It is suitable for professional designers to produce great websites without constraints.Silex is a free and open source website builder in the cloud. Create websites directly in the browser without writing code. It is suitable for professional designers to produce great websites without constraints.,"Categories
Graphic Design, Content Management Systems (CMS)"
"Snoopy is a PHP class that simulates a web browser. It automates the task of retrieving web page content and posting forms, for example.Snoopy is a PHP class that simulates a web browser. It automates the task of retrieving web page content and posting forms, for example.","Categories
WWW/HTTP, Software Development"
mod_auth_sspi - Apache 2.x SSPI authentication module which let Apache 2.x users authenticate against Win32 domains.mod_auth_sspi - Apache 2.x SSPI authentication module which let Apache 2.x users authenticate against Win32 domains.,"Categories
HTTP Servers"
"KompoZer is a wysiwyg HTML editor using the Mozilla Composer codebase. As Nvu's development has been stopped in 2005, KompoZer fixes many bugs and adds a few useful features.KompoZer is a wysiwyg HTML editor using the Mozilla Composer codebase. As Nvu's development has been stopped in 2005, KompoZer fixes many bugs and adds a few useful features.","Categories
Text Editors, WWW/HTTP, Web Design"
"KCFinder is an alternative to the CKFinder web file manager. It can be integrated into FCKeditor, CKEditor, and TinyMCE WYSIWYG web editors to upload and manage images, flash movies, and other files that can be embedded in generated HTML content.KCFinder is an alternative to the CKFinder web file manager. It can be integrated into FCKeditor, CKEditor, and TinyMCE WYSIWYG web editors to upload and manage images, flash movies, and other files that can be embedded in generated HTML content.","Categories
Browsers, CGI Scripts, Content Management Systems (CMS)"
"OpenVPN ALS is a web-based SSL VPN server written in Java. It has a browser-based AJAX UI which allows easy access to intranet services. OpenVPN ALS is a direct descendant of Adito, which was a fork of SSL-Explorer.OpenVPN ALS is a web-based SSL VPN server written in Java. It has a browser-based AJAX UI which allows easy access to intranet services. OpenVPN ALS is a direct descendant of Adito, which was a fork of SSL-Explorer.","Categories
Security, Internet, AJAX, VPN"
"Osclass is best open source classifieds script to building your own classifieds website in minute.

Download ultimate classfieds script developed by professionals. Osclass is based has similar structure as wordpress, is easy to modify and work with and scale very well. You can find hundreds of themes and plugins developed, together with great community is right choice for classifieds website.

Create a site with car classifieds, rentals, real estate ads, job listings or just create a genera classifieds for free with our open-source CMS. With many themes and plugins, Osclass is easy to customize. Start your business now with Osclass, it it's so simple!

As oclass is easy to learn and work with, many people has started to contribute themes, plugins and different modifications.
You may find a lot of support forums, osclass blogs, articles, different markets and websites with free & premium products or modifications.

https://osclass-classifieds.com

-Osclass is best open source classifieds script to building your own classifieds website in minute.

Download ultimate classfieds script developed by professionals. Osclass is based has similar structure as wordpress, is easy to modify and work with and scale very well. You can find hundreds of themes and plugins developed, together with great community is right choice for classifieds website.

Create a site with car classifieds, rentals, real estate ads, job listings or just create a genera classifieds for free with our open-source CMS. With many themes and plugins, Osclass is easy to customize. Start your business now with Osclass, it it's so simple!

As oclass is easy to learn and work with, many people has started to contribute themes, plugins and different modifications.
You may find a lot of support forums, osclass blogs, articles, different markets and websites with free & premium products or modifications.

https://osclass-classifieds.com

-","Categories
WWW/HTTP, Content Management Systems (CMS)"
"Polarity is a dual engine browser powered by both Chromium and Trident that focuses on system efficiency by bringing low RAM and low CPU usage. This browser was also programmed to be optimized for Windows with an Android version available. Browse the web with an uncomplicated UI that is highly customizable with themes, apps, and extensions from the Polarity Store, GreasyFork, OpenUserJS, and UserStyles. Polarity also comes with a built in password manager which safely encrypts all data to prevent theft. Polarity also comes with a built in adblocker and privacy tools such as proxy/VPN support and header masking to prevent further tracking online.

If you appreciate all the hard work that we put into creating and developing Polarity, please consider giving a small donation at: https://polaritybrowser.netlify.com/donatePolarity is a dual engine browser powered by both Chromium and Trident that focuses on system efficiency by bringing low RAM and low CPU usage. This browser was also programmed to be optimized for Windows with an Android version available. Browse the web with an uncomplicated UI that is highly customizable with themes, apps, and extensions from the Polarity Store, GreasyFork, OpenUserJS, and UserStyles. Polarity also comes with a built in password manager which safely encrypts all data to prevent theft. Polarity also comes with a built in adblocker and privacy tools such as proxy/VPN support and header masking to prevent further tracking online.

If you appreciate all the hard work that we put into creating and developing Polarity, please consider giving a small donation at: https://polaritybrowser.netlify.com/donate","Categories
Internet, VPN, YouTube Downloaders, Download Managers"
"Windows XP+/32 bit native port of GNU Midnight Commander,
based on the current 4.8.28 development stream.

Midnight Commander (also known as mc) is a free cross-platform orthodox file manager
and a clone of Norton Commander.

Supports both the recent Windows 10 enhanced plus legacy consoles,
16 and 256+ colour modes are available within either. Features include the ability work with common archive formats as if they were simply another directory, and function as an SFTP/FTP client.

Also includes an built-in editor/viewer, features include syntax highlighting for many languages,
macros, code snippets, simple integration with external tools, automatic indentation, mouse support,
clipboard and the ability to work in both ASCII and hex modes.

MC can also rename groups of files, move files to a different directory at the same time as it.renames them. It lets the user specify the original and resulting file names using wildcard.

https://github.com/adamyg/mcwin32Windows XP+/32 bit native port of GNU Midnight Commander,
based on the current 4.8.28 development stream.

Midnight Commander (also known as mc) is a free cross-platform orthodox file manager
and a clone of Norton Commander.

Supports both the recent Windows 10 enhanced plus legacy consoles,
16 and 256+ colour modes are available within either. Features include the ability work with common archive formats as if they were simply another directory, and function as an SFTP/FTP client.

Also includes an built-in editor/viewer, features include syntax highlighting for many languages,
macros, code snippets, simple integration with external tools, automatic indentation, mouse support,
clipboard and the ability to work in both ASCII and hex modes.

MC can also rename groups of files, move files to a different directory at the same time as it.renames them. It lets the user specify the original and resulting file names using wildcard.

https://github.com/adamyg/mcwin32","Categories
Text Processing, File Transfer Protocol (FTP), File Managers, FTP Clients"
"Open Source - GPLv3 inc images.

*** PLEASE NOTE: There are now 2 seperate versions here.
*** One is Pre Firefox 57. The other is Post Firefox 57.
*** For those providing mirrors, please enable your users to realize this.

Vidalia Based, Tor as a Service Solution.
MicroSip: enables FREE PC to PC video calling with no account sign-up and no middleman server.
WASTE: enables chat, file transfer and support. *** AI Powered ***
Tor/i2p: enables safer browsing.
Tor/i2p Profile: Browse over Tor/i2p on Firefox (Vanilla, ESR), Waterfox (Classic, New), Palemoon , LibreWolf and legacy CyberFox.

As with all versions of Tor - do not rely on this for strong anonymity.

A usability enhanced Privacy Pack.

An installer, for :
Vista 32/64, Win7 32/64, Win8 32/64, Win10 32/64, Win11, Linux (Wine)Open Source - GPLv3 inc images.

*** PLEASE NOTE: There are now 2 seperate versions here.
*** One is Pre Firefox 57. The other is Post Firefox 57.
*** For those providing mirrors, please enable your users to realize this.

Vidalia Based, Tor as a Service Solution.
MicroSip: enables FREE PC to PC video calling with no account sign-up and no middleman server.
WASTE: enables chat, file transfer and support. *** AI Powered ***
Tor/i2p: enables safer browsing.
Tor/i2p Profile: Browse over Tor/i2p on Firefox (Vanilla, ESR), Waterfox (Classic, New), Palemoon , LibreWolf and legacy CyberFox.

As with all versions of Tor - do not rely on this for strong anonymity.

A usability enhanced Privacy Pack.

An installer, for :
Vista 32/64, Win7 32/64, Win8 32/64, Win10 32/64, Win11, Linux (Wine)","Categories
Security, Browsers, VoIP"
To protect yourself when your VPN disconnects. It blocks Internet access and any others specified applications. It prevents unsecured connections after your VPN connection goes down and reload applications when reconnecting the VPN.To protect yourself when your VPN disconnects. It blocks Internet access and any others specified applications. It prevents unsecured connections after your VPN connection goes down and reload applications when reconnecting the VPN.,"Categories
Security, Internet, VPN"
"HTTP server designed for file transfer. Very easy to use, just drag&drop your files in it. It automatically copies in the clipboard the full url of the file, so you just have to paste in your preferred chat. Standalone executable.HTTP server designed for file transfer. Very easy to use, just drag&drop your files in it. It automatically copies in the clipboard the full url of the file, so you just have to paste in your preferred chat. Standalone executable.","Categories
File Sharing, HTTP Servers"
"Java port of Mozilla&#39;s automatic charset detection algorithm. See... <a href=""http://www.mozilla.org/projects/intl/chardet.html""> http://www.mozilla.org/projects/intl/chardet.html </a>for the details of the orginal code and Author.Java port of Mozilla&#39;s automatic charset detection algorithm. See... <a href=""http://www.mozilla.org/projects/intl/chardet.html""> http://www.mozilla.org/projects/intl/chardet.html </a>for the details of the orginal code and Author.","Categories
Browsers, CGI Scripts"
"TouchGraph provides a set of interfaces for graph visualization using force-based layout and focus+context techniques. For now only older code is available, but we are planning to release new versions as well.TouchGraph provides a set of interfaces for graph visualization using force-based layout and focus+context techniques. For now only older code is available, but we are planning to release new versions as well.","Categories
Search Engines, Vector Graphics, Data Visualization"
"EasyHotspot is a web bassed billing hotspot written in PHP and MySQL. Easyhotspot is a complete billing system and ready to use. EasyHotspot comes with linux distro and other software deppendencies (Apache,MySQL,Chillispot,Freeradius).EasyHotspot is a web bassed billing hotspot written in PHP and MySQL. Easyhotspot is a complete billing system and ready to use. EasyHotspot comes with linux distro and other software deppendencies (Apache,MySQL,Chillispot,Freeradius).","Categories
Point of Sale (POS), Systems Administration, Internet"
SEO Tools provides tools for search engine optimization. Spider SEO: generates meta tags for all pages of a website. Web Page Optimizer performs analysis and changes in a web page. A graphical user interface is linked with a scriptol program that geneSEO Tools provides tools for search engine optimization. Spider SEO: generates meta tags for all pages of a website. Web Page Optimizer performs analysis and changes in a web page. A graphical user interface is linked with a scriptol program that gene,"Categories
HTML/XHTML, Site Management, Code Generators"
"PHP Mini SQL Admin - Lightweight alternative to heavy phpMyAdmin. Extremely small (~30Kb) standalone php script. Easy to Install, simple to use. No SQL knowledge required for basic operations.PHP Mini SQL Admin - Lightweight alternative to heavy phpMyAdmin. Extremely small (~30Kb) standalone php script. Easy to Install, simple to use. No SQL knowledge required for basic operations.","Categories
Front-Ends, Site Management"
The UPnP PortMapper can be used to easily manage the port mappings/port forwarding of a UPnP enabled internet gateway/router in the local network.The UPnP PortMapper can be used to easily manage the port mappings/port forwarding of a UPnP enabled internet gateway/router in the local network.,"Categories
File Sharing, Firewall, Internet"
"Free-SA is logs processor and report generating tool. It can be used to control traffic usage, to evaluate conformance to the Internet access security policies, to investigate security incidents, to evaluate web server efficiency and to detect troubles with server configuration.Free-SA is logs processor and report generating tool. It can be used to control traffic usage, to evaluate conformance to the Internet access security policies, to investigate security incidents, to evaluate web server efficiency and to detect troubles with server configuration.","Categories
Security, HTTP Servers, Log Analysis"
"Exponent is a fully-featured, modern CMS written in PHP, that enables non-technical people to manage and update their websites with minimal effort. Exponent is also an attractive development platform for traditional and non-traditional web applications.Exponent is a fully-featured, modern CMS written in PHP, that enables non-technical people to manage and update their websites with minimal effort. Exponent is also an attractive development platform for traditional and non-traditional web applications.","Categories
Site Management"
"The OpenCA PKI Development Project is a collaborative effort to develop a robust, full-featured and Open Source out-of-the-box Certification Authority implementing the most used protocols with full-strength cryptography world-wide.The OpenCA PKI Development Project is a collaborative effort to develop a robust, full-featured and Open Source out-of-the-box Certification Authority implementing the most used protocols with full-strength cryptography world-wide.","Categories
Cryptography, HTTP Servers"
mod_gzip is an Internet Content Acceleration module for the popular Apache Web Server. It compresses the contents delivered to the client. There is no need to install any additional software on the client!mod_gzip is an Internet Content Acceleration module for the popular Apache Web Server. It compresses the contents delivered to the client. There is no need to install any additional software on the client!,"Categories
Browsers, HTTP Servers"
