Description,Category
"ShreeNathji Darshan Application

This application helps Thakurji ShreeNathji devotees to have darshan while they are on move. Following are salient features:

- Govardhan Leela by Shree Krishna
- Apperance of Alokik Bhuja
- Ghumar cow feeding Shreeji
- Shreeji appering at Naro's house
- ShreeNathji - Vallabhacharaya Bhent
- KrishnRadha Merging in to ShreeNathji
- Mangla Darshan
- Shringar Darshan

More Darshans coming soon in future updates..

Note : Our intention is, to provide this application for Senior Citizens and all bhakt who cannot reach ShriNathji Nathdwara

ShreeNathji - Merged Form of KrishnRadha
Shreenathji is Two in One. One half Krishn, the other Radha. Totally merged Energies, Urja's of KrishnRadha is the Form of Shreenathji. The Swarup (Idol) of ShreeNathji, as it is established in Nathdwara today, originally appeared in the Holy Braj Bhumi Vrindavan Dham at Mathura; from within the sacred hill of Shri Govardhan.ShreeNathji Darshan Application

This application helps Thakurji ShreeNathji devotees to have darshan while they are on move. Following are salient features:

- Govardhan Leela by Shree Krishna
- Apperance of Alokik Bhuja
- Ghumar cow feeding Shreeji
- Shreeji appering at Naro's house
- ShreeNathji - Vallabhacharaya Bhent
- KrishnRadha Merging in to ShreeNathji
- Mangla Darshan
- Shringar Darshan

More Darshans coming soon in future updates..

Note : Our intention is, to provide this application for Senior Citizens and all bhakt who cannot reach ShriNathji Nathdwara

ShreeNathji - Merged Form of KrishnRadha
Shreenathji is Two in One. One half Krishn, the other Radha. Totally merged Energies, Urja's of KrishnRadha is the Form of Shreenathji. The Swarup (Idol) of ShreeNathji, as it is established in Nathdwara today, originally appeared in the Holy Braj Bhumi Vrindavan Dham at Mathura; from within the sacred hill of Shri Govardhan.","Categories
Religion and Philosophy, Animation"
"The present invention is an application for Android platform that recognizes Jakim’s Halal logo and acknowledge users whether certain logo is Jakim’s Halal logo or not using embedded system technology, real-time processing, computer vision, pattern recognition, and machine learning algorithm just by taking the picture of any Halal logo.The present invention is an application for Android platform that recognizes Jakim’s Halal logo and acknowledge users whether certain logo is Jakim’s Halal logo or not using embedded system technology, real-time processing, computer vision, pattern recognition, and machine learning algorithm just by taking the picture of any Halal logo.","Categories
Religion and Philosophy, Mobile"
"Porz-Wahn is a Security Scanner based on the GPL Source of Nessus (2.2.5), which new versions are closed source.Porz-Wahn is a Security Scanner based on the GPL Source of Nessus (2.2.5), which new versions are closed source.","Categories
Security, New Age, Systems Administration"
The NewTrueSharpSwordAPI Its purpose is to create cross-platform open-source tool that allow programmers and Bible societies to write new Bible software for the Zefania XML BibleMarkup Language more quickly and easily.The NewTrueSharpSwordAPI Its purpose is to create cross-platform open-source tool that allow programmers and Bible societies to write new Bible software for the Zefania XML BibleMarkup Language more quickly and easily.,"Categories
Religion and Philosophy"
"Cancuen is a Content Manager System, Developed with PHP, MySQL and Smarty as a template engine, it works in a modular system and a theme design based.Cancuen is a Content Manager System, Developed with PHP, MySQL and Smarty as a template engine, it works in a modular system and a theme design based.","Categories
Dynamic Content, Religion and Philosophy, Education"
Aleader has moved to savannah.nongnu.orgAleader has moved to savannah.nongnu.org,"Categories
Religion and Philosophy, Education, Multimedia"
"Biblia Reina Valera 1960 permite la visualización de temas y capitulos en forma de arbol y lee por medio de una voz sintetizada. Además el programa permite hacer búsquedas de oraciones o palabras en toda la Biblia, capitulo o tema seleccionado.Biblia Reina Valera 1960 permite la visualización de temas y capitulos en forma de arbol y lee por medio de una voz sintetizada. Además el programa permite hacer búsquedas de oraciones o palabras en toda la Biblia, capitulo o tema seleccionado.","Categories
Religion and Philosophy"
mobile bible creator is a free software that allows you to create any version of the Bible for Java mobile phones (J2ME MIDP 1.0 and MIDP 2.0).mobile bible creator is a free software that allows you to create any version of the Bible for Java mobile phones (J2ME MIDP 1.0 and MIDP 2.0).,"Categories
Religion and Philosophy, Mobile"
"ALTSplit delar upp de angivna eleverna i slumpade grupper. Enkelt och onödigt, men bibliskt :) Apg 1:26ALTSplit delar upp de angivna eleverna i slumpade grupper. Enkelt och onödigt, men bibliskt :) Apg 1:26","Categories
Religion and Philosophy, Human Resources"
"Software de Bíblia simples, com poucos recursos e acesso rápido, com sistema de busca de palavras e provida de 4 traduções da Bíblia: João Ferreira de Almeida, Almeida Corrigida Fiel, Nova Tradução na Linguagem de Hoje e Nova Versão Internacional.Software de Bíblia simples, com poucos recursos e acesso rápido, com sistema de busca de palavras e provida de 4 traduções da Bíblia: João Ferreira de Almeida, Almeida Corrigida Fiel, Nova Tradução na Linguagem de Hoje e Nova Versão Internacional.","Categories
Religion and Philosophy"
"Java Jyotish provides calculations based on Brihat Parasara Hora Sastra, an ancient Sanskrit text dealing with Jyotish or Indian astrology. It has some features mostly of interest to those trying to learn Jyotish.Java Jyotish provides calculations based on Brihat Parasara Hora Sastra, an ancient Sanskrit text dealing with Jyotish or Indian astrology. It has some features mostly of interest to those trying to learn Jyotish.","Categories
New Age"
Sofware para calcular os OdusSofware para calcular os Odus,"Categories
New Age"
Simple Bible is a simple but powerful Bible program that uses the King James Bible. It can run on almost any platform and brings an elegant look to a practical program. It is written in Python and uses wxpython for the GUI giving it a native look and feel on any platform. It is very easy to use.Simple Bible is a simple but powerful Bible program that uses the King James Bible. It can run on almost any platform and brings an elegant look to a practical program. It is written in Python and uses wxpython for the GUI giving it a native look and feel on any platform. It is very easy to use.,"Categories
Religion and Philosophy"
"When students are creating themselves, learning is taking place. And teachers will be at the epicenter of this. Anyone who believes differently has never had a good teacher. I would trade all of my technology for an afternoon with Socrates.
Steve Jobs
http://www.thedailybeast.com/newsweek/2001/10/28/the-classroom-of-the-future.html

Когда ученик творит, он обучается. Учитель же будет в эпицентре этого всего. Кто думает иначе, - у него никогда не было хорошего учителя. Я бы продал все свои технологии за встречу с Сократом
— Стив Джобс для The Newsweek, Класс будущего, 28/10/2001 г.When students are creating themselves, learning is taking place. And teachers will be at the epicenter of this. Anyone who believes differently has never had a good teacher. I would trade all of my technology for an afternoon with Socrates.
Steve Jobs
http://www.thedailybeast.com/newsweek/2001/10/28/the-classroom-of-the-future.html

Когда ученик творит, он обучается. Учитель же будет в эпицентре этого всего. Кто думает иначе, - у него никогда не было хорошего учителя. Я бы продал все свои технологии за встречу с Сократом
— Стив Джобс для The Newsweek, Класс будущего, 28/10/2001 г.","Categories
Database, Religion and Philosophy, Artificial Intelligence"
Rest in Peace DirectoryRest in Peace Directory,"Categories
History, Humanitarianism"
"Association de l'asie pacifique et de l'asie mineur :

Mention projet \apac (SF.NET)
Chancellerie fédérale
Palais fédéral ouest
3003 BerneAssociation de l'asie pacifique et de l'asie mineur :

Mention projet \apac (SF.NET)
Chancellerie fédérale
Palais fédéral ouest
3003 Berne","Categories
Earth Sciences, School Management, Humanitarianism"
"Time and adzan (prayer call) scheduler. Useful as a time scheduler at school, at factory, or any task that use time scheduling. Made using Turbo Delphi, HTML+JavaScriptTime and adzan (prayer call) scheduler. Useful as a time scheduler at school, at factory, or any task that use time scheduling. Made using Turbo Delphi, HTML+JavaScript","Categories
Religion and Philosophy"
REST веб сервис. Спецификация ресурсов: bestwisethoughts.appspot.com - текстовый формат; bestwisethoughts.appspot.com/application.wadl - WADL форматREST веб сервис. Спецификация ресурсов: bestwisethoughts.appspot.com - текстовый формат; bestwisethoughts.appspot.com/application.wadl - WADL формат,"Categories
Humanitarianism"
"Показывает афоризмы во всплывающем окне, а также сопутствующую информацию. Видео обзор: http://www.youtube.com/watch?v=AIJywgQKatY

Подробное техническое описание: http://freehabr.ru/blog/gotome/2104.html

Данные получает с REST веб-сервиса (http://sourceforge.net/projects/bwtserver).Показывает афоризмы во всплывающем окне, а также сопутствующую информацию. Видео обзор: http://www.youtube.com/watch?v=AIJywgQKatY

Подробное техническое описание: http://freehabr.ru/blog/gotome/2104.html

Данные получает с REST веб-сервиса (http://sourceforge.net/projects/bwtserver).","Categories
Humanitarianism"
Islamic Azan PlayerIslamic Azan Player,"Categories
New Age"
Dünyanın heryeri için namaz vakitlerini hesaplar. Hicri tarihi ve kıble istikametini gösterir. Vakitlerde ezan okur.Dünyanın heryeri için namaz vakitlerini hesaplar. Hicri tarihi ve kıble istikametini gösterir. Vakitlerde ezan okur.,"Categories
KDE Themes, New Age"
Android applications that enables user to try a random chapter of the Alan Kardec's EvangeliousAndroid applications that enables user to try a random chapter of the Alan Kardec's Evangelious,"Categories
Religion and Philosophy"
"Graphé is a .NET application that facilitates retrieval of Biblical content and translating the Bible to different languages, especially with a view to mobile application integration.

It provides a single interface to multiple sources of Bible scripture text (e.g. ESV Bible WS, XML Bible API etc.), while supporting extension to plug-in different/new sources; multiple batch/export formats are also supported.Graphé is a .NET application that facilitates retrieval of Biblical content and translating the Bible to different languages, especially with a view to mobile application integration.

It provides a single interface to multiple sources of Bible scripture text (e.g. ESV Bible WS, XML Bible API etc.), while supporting extension to plug-in different/new sources; multiple batch/export formats are also supported.","Categories
Religion and Philosophy"
"""DoomsdayCalculator"" is based on the doomsday argument and allows the user to calculate minimum and maximum expected remaining lifetimes at a certain confidence level.""DoomsdayCalculator"" is based on the doomsday argument and allows the user to calculate minimum and maximum expected remaining lifetimes at a certain confidence level.","Categories
Other/Nonlisted Topic, Religion and Philosophy, Statistics"
"the real is finite; the irreal is infinite. The unreal is bigger than infinite. real is the physical; irreal is the possible. Unreal is the incoherent, useless, meaningless, insane..

all religions offend me, when someone tries to sell me their delusions. when someone say i can't have morals without religion. when someone doesn't hold others to their level just because of a iron age book. when they refuse to understand why faith is harmful. when they kill and hate for their imagenary gods. when they tell you, you need an invisible friend to ""be complete"", when they refuse to see the flaws in a book that condones murder, slavery, rape and genocide. when they actively choose not to live in reality over a delusion. when they make harmful laws that control everyone based on their religion, it's necessary for human survival to offend religion with realitythe real is finite; the irreal is infinite. The unreal is bigger than infinite. real is the physical; irreal is the possible. Unreal is the incoherent, useless, meaningless, insane..

all religions offend me, when someone tries to sell me their delusions. when someone say i can't have morals without religion. when someone doesn't hold others to their level just because of a iron age book. when they refuse to understand why faith is harmful. when they kill and hate for their imagenary gods. when they tell you, you need an invisible friend to ""be complete"", when they refuse to see the flaws in a book that condones murder, slavery, rape and genocide. when they actively choose not to live in reality over a delusion. when they make harmful laws that control everyone based on their religion, it's necessary for human survival to offend religion with reality","Categories
Dynamic Content, Religion and Philosophy, Research"
"God is Love is an offshoot of Random Bible Verse with added features, which will include example prayers and a listing of all verses contained therein. There has been a Windows Mobile version for quite some time, but it slipped my mind to post it. It has been on my hard drive. It's for Windows Mobile 5, 6, and I completed the version for Windows Mobile 7.1. I have been working on a version for Android, using Monodroid. I don't have an Android, and I used their evaluation version. It compiled without errors, but the emulator takes too long too long to load. I'm not sure if their testing tools even work properly, but the code is in a folder in the files section. I will be updating the project soon.God is Love is an offshoot of Random Bible Verse with added features, which will include example prayers and a listing of all verses contained therein. There has been a Windows Mobile version for quite some time, but it slipped my mind to post it. It has been on my hard drive. It's for Windows Mobile 5, 6, and I completed the version for Windows Mobile 7.1. I have been working on a version for Android, using Monodroid. I don't have an Android, and I used their evaluation version. It compiled without errors, but the emulator takes too long too long to load. I'm not sure if their testing tools even work properly, but the code is in a folder in the files section. I will be updating the project soon.","Categories
Games/Entertainment, Religion and Philosophy, Education"
"A tool that determines the winner of a vote through many different systems. Amongth the supported systems are: Borda count, Instant-runoff voting, Condorcet method, Ranked pairs, Cloneproof schwartz sequential droping / beatpath winner.A tool that determines the winner of a vote through many different systems. Amongth the supported systems are: Borda count, Instant-runoff voting, Condorcet method, Ranked pairs, Cloneproof schwartz sequential droping / beatpath winner.","Categories
Religion and Philosophy, Information Analysis"
MetaWB provides both metaphysical applications and a platform on which to develop these applications. The first applications are astrology and IChing. The platform's in Java Swing; it has DBMS and the apps use it for storage and search.MetaWB provides both metaphysical applications and a platform on which to develop these applications. The first applications are astrology and IChing. The platform's in Java Swing; it has DBMS and the apps use it for storage and search.,"Categories
New Age"
"Python program to quiz user on the books of the Bible. The program will use location in the Bible and proximity to other books, as well as author, themes and other historical details about the books to test the user's knowledge.Python program to quiz user on the books of the Bible. The program will use location in the Bible and proximity to other books, as well as author, themes and other historical details about the books to test the user's knowledge.","Categories
Religion and Philosophy, Education"
"Gemeinsame Bearbeitung der Mitschriften aus der Vorlesung ""Einführung in die Philosophie"" im Wintersemester 2010 / 2011.Gemeinsame Bearbeitung der Mitschriften aus der Vorlesung ""Einführung in die Philosophie"" im Wintersemester 2010 / 2011.","Categories
Religion and Philosophy"
共同探求有待至無待之捷徑，逍遙遊於天地間共同探求有待至無待之捷徑，逍遙遊於天地間,"Categories
Religion and Philosophy, History, Politics"
โปรแกรมสืบค้นพระไตรปิฎก (ไทย-บาลี)โปรแกรมสืบค้นพระไตรปิฎก (ไทย-บาลี),"Categories
Desktop Environment, Religion and Philosophy"
"TattvaListing is very simple open source c++ crossplatform console application, which calculates and printes in console beggining time of each astrologic 24-minute Tattva (Tatva or Tatwa) period during day. User needs to enter sunrise time.TattvaListing is very simple open source c++ crossplatform console application, which calculates and printes in console beggining time of each astrologic 24-minute Tattva (Tatva or Tatwa) period during day. User needs to enter sunrise time.","Categories
Religion and Philosophy"
"Laputa is a research tool and a sandbox environment for simulating the attainment of knowledge in social networks, such as scientific departments, editorial boards, expert groups, and the general public. It was developed at the philosophy department at the university of Lund.Laputa is a research tool and a sandbox environment for simulating the attainment of knowledge in social networks, such as scientific departments, editorial boards, expert groups, and the general public. It was developed at the philosophy department at the university of Lund.","Categories
Religion and Philosophy, Simulation, Intelligent Agents"
This is a program for the purpose of memorizing Latin Catholic Prayers.This is a program for the purpose of memorizing Latin Catholic Prayers.,"Categories
Religion and Philosophy"
Bible application with jQuery and XML.Bible application with jQuery and XML.,"Categories
Religion and Philosophy"
Library to work with the open Bible site at http://libbible.com/Library to work with the open Bible site at http://libbible.com/,"Categories
Religion and Philosophy"
"A Bible application featuring Public Domain versions of the King James Bible, Strongs Concordance and 1828 Webster's Dictionary.A Bible application featuring Public Domain versions of the King James Bible, Strongs Concordance and 1828 Webster's Dictionary.","Categories
Religion and Philosophy"
It's a normal BibleTime-Clone with patches of my. I add a alternative GUI. Specially for device with small displays. And i add a support for the Bible Verse Collection Editor (https://sourceforge.net/projects/biblevce/).It's a normal BibleTime-Clone with patches of my. I add a alternative GUI. Specially for device with small displays. And i add a support for the Bible Verse Collection Editor (https://sourceforge.net/projects/biblevce/).,"Categories
Religion and Philosophy"
"Es un programa para la computadora que facilita e integra en un solo lugar las tareas administrativas comunes de la iglesia. La siguiente edición está planeada a desarrollar en Java Desktop + MySQL/Derby, para correr en cualquier plataforma.Es un programa para la computadora que facilita e integra en un solo lugar las tareas administrativas comunes de la iglesia. La siguiente edición está planeada a desarrollar en Java Desktop + MySQL/Derby, para correr en cualquier plataforma.","Categories
ERP, Religion and Philosophy"
"JAR Santa Fe, es una base de datos creada para la administración de las comunidades jar dentro de la Orden Agustinos RecoletosJAR Santa Fe, es una base de datos creada para la administración de las comunidades jar dentro de la Orden Agustinos Recoletos","Categories
Humanitarianism"
برنامج أذكاري : تطبيق يعمل على الموبايل يسمح باستخدام الموبايل كعداد للأذكار ـ مسبحة ـ بدل استخدام المسبحة العادية أو المسبحة الإلكترونيبرنامج أذكاري : تطبيق يعمل على الموبايل يسمح باستخدام الموبايل كعداد للأذكار ـ مسبحة ـ بدل استخدام المسبحة العادية أو المسبحة الإلكتروني,"Categories
Humanitarianism"
"makepoly.sh is a shell script that generates a polyphasic sleep schedule. it supports evenly-spaced schedules of any number and duration of naps, and either 0 or 1 core sleep period of any duration.makepoly.sh is a shell script that generates a polyphasic sleep schedule. it supports evenly-spaced schedules of any number and duration of naps, and either 0 or 1 core sleep period of any duration.","Categories
Other/Nonlisted Topic, Religion and Philosophy, Sociology"
